scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week2_0608,1772.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,10,9.5,0,0.0,3,3.0,2,129.0,0.2461111111111111,1,16,148.0,11
week2_0608,1798.0,3,gch_yellow,1,3.0,3,3.5,2,14.0,15,14.5,9,134.0,0,0.0,0,0.0,0.24972222222222223,1,18,108.0,8
week2_0608,1801.0,0,highway_green,0,112.7796143,3,3.5,0,0.0,15,14.0,7,108.0,1,1.0,1,0.0,0.2501388888888889,1,19,331.0,5
week2_0608,1919.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,7.5,0,0.0,5,4.0,5,331.0,0.26652777777777775,1,18,246.0,4
week2_0608,1922.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,9,8.5,0,0.0,4,3.0,4,246.0,0.26694444444444443,1,18,99.0,8
week2_0608,1948.0,3,gch_yellow,1,3.0,8,8.5,3,37.0,15,15.5,5,62.0,1,1.0,0,0.0,0.27055555555555555,1,24,45.0,7
week2_0608,1951.0,0,highway_green,0,112.7796143,6,6.0,1,10.0,13,13.5,6,35.0,1,1.0,0,0.0,0.2709722222222222,1,20,188.0,3
week2_0608,2069.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,10,10.5,0,0.0,4,4.0,3,188.0,0.2873611111111111,1,18,95.0,2
week2_0608,2072.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,10,10.5,0,0.0,3,3.0,2,95.0,0.2877777777777778,1,17,125.0,9
week2_0608,2098.0,3,gch_yellow,1,3.0,7,7.5,3,37.0,15,15.5,6,88.0,0,0.0,0,0.0,0.29138888888888886,1,22,69.0,6
week2_0608,2101.0,0,highway_green,0,112.7796143,6,5.5,1,15.0,14,14.5,5,54.0,0,0.0,0,0.0,0.29180555555555554,1,20,127.0,2
week2_0608,2219.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,9.0,0,0.0,3,3.0,2,127.0,0.30819444444444444,1,16,60.0,1
week2_0608,2222.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,9.0,0,0.0,2,2.0,1,60.0,0.3086111111111111,1,15,143.0,9
week2_0608,2248.0,3,gch_yellow,1,3.0,7,7.5,2,39.0,15,15.5,7,104.0,1,1.0,0,0.0,0.31222222222222223,1,23,75.0,7
week2_0608,2251.0,0,highway_green,0,112.7796143,5,5.0,1,1.0,15,15.0,5,74.0,2,1.5,1,0.0,0.3126388888888889,1,22,355.0,5
week2_0608,2369.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,7,6.5,0,0.0,5,4.0,5,355.0,0.32902777777777775,1,16,260.0,4
week2_0608,2372.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,8,7.5,0,0.0,4,3.0,4,260.0,0.32944444444444443,1,16,105.0,8
week2_0608,2398.0,3,gch_yellow,1,3.0,5,6.0,2,27.0,14,13.5,6,78.0,0,0.0,0,0.0,0.33305555555555555,1,19,55.0,5
week2_0608,2401.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,14,13.0,5,55.0,0,0.0,0,0.0,0.3334722222222222,1,18,101.0,2
week2_0608,2519.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,8,7.5,0,0.0,2,2.0,2,101.0,0.3498611111111111,1,14,43.0,1
week2_0608,2522.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,9,8.5,0,0.0,1,1.0,1,43.0,0.3502777777777778,1,14,109.0,7
week2_0608,2548.0,3,gch_yellow,1,3.0,7,8.0,1,22.0,15,14.5,6,87.0,2,2.0,0,0.0,0.35388888888888886,1,24,51.0,4
week2_0608,2551.0,0,highway_green,0,112.7796143,5,6.0,0,0.0,13,12.5,4,51.0,2,2.0,0,0.0,0.35430555555555554,1,20,271.0,4
week2_0608,2669.0,1,highway_yellow,1,3.0,2,2.0,0,0.0,9,8.0,0,0.0,4,4.0,4,271.0,0.37069444444444444,1,15,164.0,3
week2_0608,2672.0,2,gch_green,0,26.5758427,2,2.0,0,0.0,9,8.0,0,0.0,3,3.0,3,164.0,0.3711111111111111,1,14,104.0,8
week2_0608,2698.0,3,gch_yellow,1,3.0,5,5.5,2,27.0,14,13.0,6,77.0,0,0.0,0,0.0,0.37472222222222223,1,19,56.0,6
week2_0608,2701.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,15,15.5,5,56.0,1,1.0,1,0.0,0.3751388888888889,1,20,359.0,5
week2_0608,2819.0,1,highway_yellow,1,3.0,3,2.5,0,0.0,7,7.0,0,0.0,5,4.0,5,359.0,0.39152777777777775,1,15,273.0,4
week2_0608,2822.0,2,gch_green,0,26.5758427,3,2.5,0,0.0,7,7.0,0,0.0,4,3.0,4,273.0,0.39194444444444443,1,14,84.0,7
week2_0608,2848.0,3,gch_yellow,1,3.0,7,6.5,1,20.0,14,14.5,6,64.0,0,0.0,0,0.0,0.39555555555555555,1,21,38.0,4
week2_0608,2851.0,0,highway_green,0,112.7796143,5,4.5,0,0.0,13,13.5,4,38.0,0,0.0,0,0.0,0.3959722222222222,1,18,109.0,3
week2_0608,2969.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,11,11.2,0,0.0,3,3.0,3,109.0,0.4123611111111111,1,17,35.0,2
week2_0608,2972.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,12,12.2,0,0.0,2,2.0,2,35.0,0.4127777777777778,1,17,122.0,10
week2_0608,2998.0,3,gch_yellow,1,3.0,4,4.5,1,7.0,17,17.2,9,115.0,0,0.0,0,0.0,0.41638888888888886,1,21,90.0,7
week2_0608,3001.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,17,16.7,7,90.0,0,0.0,0,0.0,0.41680555555555554,1,21,149.0,2
week2_0608,3119.0,1,highway_yellow,1,3.0,6,5.5,0,0.0,9,9.7,0,0.0,4,4.0,2,149.0,0.43319444444444444,1,19,74.0,1
week2_0608,3122.0,2,gch_green,0,26.5758427,6,5.5,0,0.0,10,10.7,0,0.0,3,3.0,1,74.0,0.4336111111111111,1,19,106.0,8
week2_0608,3148.0,3,gch_yellow,1,3.0,7,6.5,1,19.0,16,16.7,7,87.0,0,0.0,0,0.0,0.43722222222222223,1,23,61.0,8
week2_0608,3151.0,0,highway_green,0,112.7796143,6,6.0,0,0.0,16,17.2,7,61.0,1,0.5,1,0.0,0.4376388888888889,1,23,265.0,4
week2_0608,3269.0,1,highway_yellow,1,3.0,4,5.5,0,0.0,7,6.5,0,0.0,4,3.0,4,265.0,0.45402777777777775,1,15,185.0,3
week2_0608,3272.0,2,gch_green,0,26.5758427,4,5.5,0,0.0,7,6.5,0,0.0,3,2.5,3,185.0,0.45444444444444443,1,14,86.0,7
week2_0608,3298.0,3,gch_yellow,1,3.0,5,6.5,2,27.0,15,14.2,5,59.0,0,0.0,0,0.0,0.45805555555555555,1,20,30.0,5
week2_0608,3301.0,0,highway_green,0,112.7796143,5,6.0,1,2.0,14,13.2,4,28.0,0,0.0,0,0.0,0.4584722222222222,1,19,124.0,2
week2_0608,3419.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,7.0,0,0.0,3,3.0,2,124.0,0.4748611111111111,1,15,41.0,1
week2_0608,3422.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,7,7.0,0,0.0,2,2.0,1,41.0,0.4752777777777778,1,14,96.0,8
week2_0608,3448.0,3,gch_yellow,1,3.0,6,6.0,2,19.0,15,14.7,6,77.0,1,1.0,0,0.0,0.47888888888888886,1,22,41.0,4
week2_0608,3451.0,0,highway_green,0,112.7796143,4,3.5,0,0.0,14,13.7,4,41.0,1,1.0,0,0.0,0.47930555555555554,1,19,178.0,3
week2_0608,3569.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,7.5,0,0.0,3,3.0,3,178.0,0.49569444444444444,1,14,75.0,2
week2_0608,3572.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,9,8.5,0,0.0,2,2.0,2,75.0,0.4961111111111111,1,14,122.0,10
week2_0608,3598.0,3,gch_yellow,1,3.0,4,4.5,3,19.0,14,13.5,7,103.0,0,0.0,0,0.0,0.49972222222222223,1,18,85.0,8
week2_0608,3601.0,0,highway_green,0,112.7796143,4,3.7,1,7.0,14,13.0,6,78.0,1,1.0,1,0.0,0.5001388888888889,1,19,531.0,8
week2_0608,3719.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,9,8.5,0,0.0,8,7.4,8,531.0,0.5165277777777778,1,22,455.0,7
week2_0608,3722.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,9.5,0,0.0,7,6.4,7,455.0,0.5169444444444444,1,22,118.0,9
week2_0608,3748.0,3,gch_yellow,1,3.0,8,8.5,3,33.0,16,16.5,6,85.0,0,0.0,0,0.0,0.5205555555555555,1,24,56.0,6
week2_0608,3751.0,0,highway_green,0,112.7796143,6,6.0,1,5.0,14,14.5,5,51.0,0,0.0,0,0.0,0.5209722222222222,1,20,132.0,2
week2_0608,3869.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,9.5,0,0.0,3,3.0,2,132.0,0.5373611111111111,1,16,56.0,2
week2_0608,3872.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,9.5,0,0.0,2,2.0,2,56.0,0.5377777777777778,1,15,107.0,9
week2_0608,3898.0,3,gch_yellow,1,3.0,7,7.5,3,38.0,14,14.5,6,69.0,1,1.0,0,0.0,0.5413888888888889,1,22,59.0,7
week2_0608,3901.0,0,highway_green,0,112.7796143,6,5.5,1,15.0,13,13.5,6,44.0,1,1.0,0,0.0,0.5418055555555555,1,20,178.0,3
week2_0608,4019.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,8.0,0,0.0,4,4.0,3,178.0,0.5581944444444444,1,16,80.0,2
week2_0608,4022.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,7,8.0,0,0.0,3,3.0,2,80.0,0.5586111111111111,1,15,123.0,8
week2_0608,4048.0,3,gch_yellow,1,3.0,8,8.5,3,57.0,14,14.5,5,66.0,0,0.0,0,0.0,0.5622222222222222,1,22,56.0,6
week2_0608,4051.0,0,highway_green,0,112.7796143,6,6.0,1,21.0,15,16.0,4,35.0,1,0.5,1,0.0,0.5626388888888889,1,22,293.0,4
week2_0608,4169.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,7,6.5,0,0.0,4,3.0,4,293.0,0.5790277777777778,1,15,213.0,3
week2_0608,4172.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,8,7.5,0,0.0,4,3.0,3,213.0,0.5794444444444444,1,16,126.0,9
week2_0608,4198.0,3,gch_yellow,1,3.0,5,6.0,2,29.0,14,13.5,7,97.0,1,1.0,0,0.0,0.5830555555555555,1,20,66.0,5
week2_0608,4201.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,14,13.0,5,66.0,1,1.0,0,0.0,0.5834722222222222,1,19,167.0,3
week2_0608,4319.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,11,10.0,0,0.0,3,3.0,3,167.0,0.5998611111111111,1,18,63.0,3
week2_0608,4322.0,2,gch_green,0,26.5758427,5,5.7,0,0.0,12,11.0,1,2.0,2,2.0,2,61.0,0.6002777777777778,1,19,190.0,10
week2_0608,4348.0,3,gch_yellow,1,3.0,8,9.2,1,20.0,18,17.0,9,170.0,1,1.0,0,0.0,0.6038888888888889,1,27,139.0,8
week2_0608,4351.0,0,highway_green,0,112.7796143,6,7.2,0,0.0,16,15.5,8,139.0,1,1.0,0,0.0,0.6043055555555555,1,23,210.0,3
week2_0608,4469.0,1,highway_yellow,1,3.0,1,1.0,0,0.0,8,7.5,0,0.0,3,3.0,3,210.0,0.6206944444444444,1,12,106.0,2
week2_0608,4472.0,2,gch_green,0,26.5758427,1,1.0,0,0.0,9,8.5,0,0.0,2,2.0,2,106.0,0.6211111111111111,1,12,85.0,7
week2_0608,4498.0,3,gch_yellow,1,3.0,4,4.5,1,10.0,13,12.5,6,75.0,1,1.0,0,0.0,0.6247222222222222,1,18,54.0,6
week2_0608,4501.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,14,15.0,5,54.0,2,2.0,1,0.0,0.6251388888888889,1,20,433.0,6
week2_0608,4619.0,1,highway_yellow,1,3.0,3,2.5,0,0.0,8,7.5,0,0.0,6,5.0,6,433.0,0.6415277777777778,1,17,330.0,5
week2_0608,4622.0,2,gch_green,0,26.5758427,3,2.5,0,0.0,8,7.5,0,0.0,5,4.0,5,330.0,0.6419444444444444,1,16,80.0,7
week2_0608,4648.0,3,gch_yellow,1,3.0,7,6.5,1,19.0,15,15.0,6,61.0,0,0.0,0,0.0,0.6455555555555555,1,22,37.0,5
week2_0608,4651.0,0,highway_green,0,112.7796143,5,4.5,0,0.0,14,14.0,5,37.0,0,0.0,0,0.0,0.6459722222222222,1,19,156.0,3
week2_0608,4769.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,10,10.7,0,0.0,3,3.0,3,156.0,0.6623611111111111,1,16,84.0,3
week2_0608,4772.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,11,11.7,1,1.0,3,3.0,2,83.0,0.6627777777777778,1,17,120.0,10
week2_0608,4798.0,3,gch_yellow,1,3.0,4,4.5,1,6.0,16,16.7,9,114.0,0,0.0,0,0.0,0.6663888888888889,1,20,91.0,8
week2_0608,4801.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,16,16.0,8,91.0,0,0.0,0,0.0,0.6668055555555555,1,20,100.0,2
week2_0608,4919.0,1,highway_yellow,1,3.0,6,5.5,0,0.0,10,10.2,0,0.0,3,3.0,2,100.0,0.6831944444444444,1,19,35.0,1
week2_0608,4922.0,2,gch_green,0,26.5758427,6,5.5,0,0.0,11,11.2,0,0.0,2,2.0,1,35.0,0.6836111111111111,1,19,100.0,8
week2_0608,4948.0,3,gch_yellow,1,3.0,7,6.5,1,19.0,17,17.2,7,81.0,0,0.0,0,0.0,0.6872222222222222,1,24,51.0,8
week2_0608,4951.0,0,highway_green,0,112.7796143,6,5.5,1,1.0,16,15.7,6,50.0,1,0.5,1,0.0,0.6876388888888889,1,23,313.0,4
week2_0608,5069.0,1,highway_yellow,1,3.0,5,6.7,0,0.0,8,7.5,0,0.0,5,4.0,4,313.0,0.7040277777777778,1,18,232.0,3
week2_0608,5072.0,2,gch_green,0,26.5758427,5,6.7,0,0.0,9,8.5,0,0.0,4,3.5,3,232.0,0.7044444444444444,1,18,126.0,9
week2_0608,5098.0,3,gch_yellow,1,3.0,6,7.7,3,47.0,15,14.7,6,79.0,0,0.0,0,0.0,0.7080555555555555,1,21,57.0,5
week2_0608,5101.0,0,highway_green,0,112.7796143,6,7.0,1,8.0,14,13.7,4,49.0,0,0.0,0,0.0,0.7084722222222222,1,20,75.0,2
week2_0608,5219.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,8.0,0,0.0,2,2.0,2,75.0,0.7248611111111111,1,15,39.0,1
week2_0608,5222.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,8.0,0,0.0,1,1.0,1,39.0,0.7252777777777778,1,14,108.0,8
week2_0608,5248.0,3,gch_yellow,1,3.0,6,6.0,2,24.0,17,16.2,6,84.0,1,1.0,0,0.0,0.7288888888888889,1,24,51.0,6
week2_0608,5251.0,0,highway_green,0,112.7796143,5,5.0,1,1.0,16,15.2,5,50.0,1,1.0,0,0.0,0.7293055555555555,1,22,231.0,3
week2_0608,5369.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,7.5,0,0.0,4,4.0,3,231.0,0.7456944444444444,1,15,127.0,2
week2_0608,5372.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,9,8.5,0,0.0,3,3.0,2,127.0,0.7461111111111111,1,15,124.0,11
week2_0608,5398.0,3,gch_yellow,1,3.0,4,4.5,3,22.0,14,13.5,8,102.0,0,0.0,0,0.0,0.7497222222222222,1,18,85.0,8
week2_0608,5401.0,0,highway_green,0,112.7796143,4,4.5,1,7.0,14,13.0,6,78.0,1,1.0,1,0.0,0.7501388888888889,1,19,329.0,5
week2_0608,5519.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,7.5,0,0.0,5,4.0,5,329.0,0.7665277777777778,1,18,246.0,4
week2_0608,5522.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,9,8.5,0,0.0,4,3.0,4,246.0,0.7669444444444444,1,18,107.0,9
week2_0608,5548.0,3,gch_yellow,1,3.0,8,8.5,3,39.0,15,15.5,6,68.0,1,1.0,0,0.0,0.7705555555555555,1,24,61.0,7
week2_0608,5551.0,0,highway_green,0,112.7796143,6,6.0,1,13.0,13,13.5,6,48.0,1,1.0,0,0.0,0.7709722222222222,1,20,184.0,2
week2_0608,5669.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,9.5,0,0.0,4,4.0,2,184.0,0.7873611111111111,1,17,92.0,3
week2_0608,5672.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,10,10.5,0,0.0,3,3.0,3,92.0,0.7877777777777778,1,17,95.0,9
week2_0608,5698.0,3,gch_yellow,1,3.0,7,7.5,3,34.0,15,15.5,6,61.0,0,0.0,0,0.0,0.7913888888888889,1,22,49.0,5
week2_0608,5701.0,0,highway_green,0,112.7796143,5,5.0,1,15.0,13,13.5,4,34.0,0,0.0,0,0.0,0.7918055555555555,1,18,125.0,2
week2_0608,5819.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,8.0,0,0.0,3,3.0,2,125.0,0.8081944444444444,1,15,60.0,1
week2_0608,5822.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,7,8.0,0,0.0,2,2.0,1,60.0,0.8086111111111111,1,14,116.0,8
week2_0608,5848.0,3,gch_yellow,1,3.0,7,7.5,2,39.0,14,14.5,6,77.0,1,1.0,0,0.0,0.8122222222222222,1,22,44.0,6
week2_0608,5851.0,0,highway_green,0,112.7796143,5,5.0,1,1.0,14,14.0,4,43.0,2,1.5,1,0.0,0.8126388888888889,1,21,352.0,5
week2_0608,5969.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,6,5.5,0,0.0,5,4.0,5,352.0,0.8290277777777778,1,15,258.0,4
week2_0608,5972.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,7,6.5,0,0.0,4,3.0,4,258.0,0.8294444444444444,1,15,89.0,7
week2_0608,5998.0,3,gch_yellow,1,3.0,5,6.0,2,33.0,13,12.5,5,56.0,0,0.0,0,0.0,0.8330555555555555,1,18,39.0,4
week2_0608,6001.0,0,highway_green,0,112.7796143,5,5.5,0,0.0,14,13.0,4,39.0,0,0.0,0,0.0,0.8334722222222222,1,19,108.0,2
week2_0608,6119.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,8,7.5,0,0.0,2,2.0,2,108.0,0.8498611111111111,1,14,45.0,1
week2_0608,6122.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,9,8.5,0,0.0,1,1.0,1,45.0,0.8502777777777778,1,14,100.0,7
week2_0608,6148.0,3,gch_yellow,1,3.0,7,8.0,1,21.0,15,14.5,6,79.0,2,2.0,0,0.0,0.8538888888888889,1,24,51.0,6
week2_0608,6151.0,0,highway_green,0,112.7796143,5,6.0,0,0.0,13,12.5,6,51.0,2,2.0,0,0.0,0.8543055555555555,1,20,278.0,4
week2_0608,6269.0,1,highway_yellow,1,3.0,1,1.0,0,0.0,9,8.0,0,0.0,4,4.0,4,278.0,0.8706944444444444,1,14,169.0,3
week2_0608,6272.0,2,gch_green,0,26.5758427,1,1.0,0,0.0,10,9.0,0,0.0,3,3.0,3,169.0,0.8711111111111111,1,14,93.0,7
week2_0608,6298.0,3,gch_yellow,1,3.0,4,4.5,1,9.0,15,14.0,6,84.0,0,0.0,0,0.0,0.8747222222222222,1,19,61.0,7
week2_0608,6301.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,15,15.5,6,61.0,1,1.0,1,0.0,0.8751388888888889,1,20,357.0,5
