scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week2_1618,37948.0,3,gch_yellow,1,3.0,8,8.5,3,58.0,16,18.2,8,91.0,1,1.0,0,0.0,1.0,1,25,78.0,9
week2_1618,37951.0,0,highway_green,0,112.7796143,6,6.0,1,12.0,15,16.2,7,65.0,1,1.0,1,1.0,1.0,1,22,345.0,6
week2_1618,38069.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,10,10.7,0,0.0,6,5.5,6,345.0,1.0,1,20,241.0,5
week2_1618,38072.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,10.7,0,0.0,5,4.5,5,241.0,1.0,1,20,78.0,8
week2_1618,38098.0,3,gch_yellow,1,3.0,6,6.5,2,20.0,15,15.7,6,58.0,0,0.0,0,0.0,1.0,1,21,36.0,6
week2_1618,38101.0,0,highway_green,0,112.7796143,6,6.5,1,2.0,13,13.5,4,34.0,1,1.0,1,0.0,1.0,1,20,205.0,4
week2_1618,38219.0,1,highway_yellow,1,3.0,3,3.2,0,0.0,7,6.5,0,0.0,4,4.0,4,205.0,1.0,1,14,123.0,3
week2_1618,38222.0,2,gch_green,0,26.5758427,5,5.7,0,0.0,7,6.5,0,0.0,4,4.0,3,123.0,1.0,1,16,96.0,7
week2_1618,38248.0,3,gch_yellow,1,3.0,7,7.2,3,46.0,14,15.2,4,50.0,1,1.0,0,0.0,1.0,1,22,31.0,4
week2_1618,38251.0,0,highway_green,0,112.7796143,5,5.2,1,12.0,13,14.2,2,19.0,2,1.5,1,0.0,1.0,1,20,332.0,6
week2_1618,38369.0,1,highway_yellow,1,3.0,4,5.5,0,0.0,8,9.2,0,0.0,6,5.5,6,332.0,1.0,1,18,238.0,5
week2_1618,38372.0,2,gch_green,0,26.5758427,4,5.5,0,0.0,9,10.2,0,0.0,5,4.5,5,238.0,1.0,1,18,148.0,12
week2_1618,38398.0,3,gch_yellow,1,3.0,8,9.5,4,54.0,15,16.2,8,94.0,0,0.0,0,0.0,1.0,1,23,90.0,9
week2_1618,38401.0,0,highway_green,0,112.7796143,9,10.7,2,21.0,13,14.2,6,69.0,1,1.0,1,0.0,1.0,1,23,349.0,5
week2_1618,38519.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,9,10.5,0,0.0,6,5.5,5,349.0,1.0,1,18,264.0,4
week2_1618,38522.0,2,gch_green,0,26.5758427,5,6.5,0,0.0,9,10.5,0,0.0,6,5.5,4,264.0,1.0,1,20,121.0,7
week2_1618,38548.0,3,gch_yellow,1,3.0,7,8.0,1,13.0,16,17.7,6,108.0,0,0.0,0,0.0,1.0,1,23,78.0,5
week2_1618,38551.0,0,highway_green,0,112.7796143,5,5.5,0,0.0,15,16.7,5,78.0,0,0.0,0,0.0,1.0,1,20,184.0,4
week2_1618,38669.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,9,9.0,0,0.0,4,4.0,4,184.0,1.0,1,17,113.0,3
week2_1618,38672.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,10,10.2,0,0.0,4,4.0,3,113.0,1.0,1,18,184.0,12
week2_1618,38698.0,3,gch_yellow,1,3.0,8,8.5,4,66.0,16,17.2,8,118.0,0,0.0,0,0.0,1.0,1,24,121.0,10
week2_1618,38701.0,0,highway_green,0,112.7796143,7,8.0,2,29.0,16,17.2,7,92.0,1,1.0,1,0.0,1.0,1,24,307.0,5
week2_1618,38819.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,9,10.2,0,0.0,6,5.0,5,307.0,1.0,1,20,220.0,4
week2_1618,38822.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,10,11.2,0,0.0,6,5.0,4,220.0,1.0,1,21,124.0,10
week2_1618,38848.0,3,gch_yellow,1,3.0,8,8.2,4,50.0,14,15.2,6,74.0,1,1.0,0,0.0,1.0,1,23,70.0,9
week2_1618,38851.0,0,highway_green,0,112.7796143,8,8.0,2,21.0,12,13.2,7,49.0,1,1.0,0,0.0,1.0,1,21,244.0,5
week2_1618,38969.0,1,highway_yellow,1,3.0,3,3.0,0,0.0,7,7.0,0,0.0,5,5.0,5,244.0,1.0,1,15,148.0,4
week2_1618,38972.0,2,gch_green,0,26.5758427,3,3.0,0,0.0,7,7.0,0,0.0,4,4.0,4,148.0,1.0,1,14,102.0,7
week2_1618,38998.0,3,gch_yellow,1,3.0,7,7.0,3,55.0,13,14.2,4,47.0,0,0.0,0,0.0,1.0,1,20,27.0,4
week2_1618,39001.0,0,highway_green,0,112.7796143,7,7.2,1,12.0,12,13.2,2,15.0,1,1.0,1,0.0,1.0,1,20,272.0,4
week2_1618,39119.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,9.2,0,0.0,5,5.0,4,272.0,1.0,1,18,184.0,3
week2_1618,39122.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,10.2,0,0.0,5,5.0,3,184.0,1.0,1,20,122.0,10
week2_1618,39148.0,3,gch_yellow,1,3.0,9,9.0,4,46.0,16,17.7,6,76.0,0,0.0,0,0.0,1.0,1,25,63.0,8
week2_1618,39151.0,0,highway_green,0,112.7796143,8,8.0,2,17.0,14,14.7,5,46.0,1,0.5,1,0.0,1.0,1,23,311.0,6
week2_1618,39269.0,1,highway_yellow,1,3.0,5,6.0,0,0.0,7,8.0,0,0.0,6,5.0,6,311.0,1.0,1,18,237.0,5
week2_1618,39272.0,2,gch_green,0,26.5758427,6,7.0,0,0.0,7,8.0,0,0.0,6,5.0,5,237.0,1.0,1,19,115.0,9
week2_1618,39298.0,3,gch_yellow,1,3.0,8,8.5,4,53.0,14,15.2,5,62.0,0,0.0,0,0.0,1.0,1,22,55.0,7
week2_1618,39301.0,0,highway_green,0,112.7796143,7,6.5,2,27.0,13,14.2,4,28.0,1,1.0,1,0.0,1.0,1,21,221.0,4
week2_1618,39419.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,8,8.2,0,0.0,4,4.0,4,221.0,1.0,1,17,134.0,3
week2_1618,39422.0,2,gch_green,0,26.5758427,6,7.2,0,0.0,9,9.2,0,0.0,4,4.0,3,134.0,1.0,1,19,166.0,12
week2_1618,39448.0,3,gch_yellow,1,3.0,10,11.2,5,66.0,16,17.2,7,100.0,1,1.0,0,0.0,1.0,1,27,103.0,9
week2_1618,39451.0,0,highway_green,0,112.7796143,8,8.7,3,37.0,14,15.7,6,66.0,1,1.0,0,0.0,1.0,1,23,245.0,5
week2_1618,39569.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,10.2,0,0.0,5,5.0,5,245.0,1.0,1,18,149.0,4
week2_1618,39572.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,10.0,0,0.0,4,4.0,4,149.0,1.0,1,17,126.0,10
week2_1618,39598.0,3,gch_yellow,1,3.0,5,5.0,2,26.0,13,14.0,8,100.0,0,0.0,0,0.0,1.0,1,18,80.0,9
week2_1618,39601.0,0,highway_green,0,112.7796143,5,6.2,2,4.0,13,14.0,6,76.0,1,1.0,1,0.0,1.0,1,19,746.0,10
week2_1618,39719.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,8,9.0,0,0.0,11,12.399999999999999,10,746.0,1.0,1,23,677.0,9
week2_1618,39722.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,9.0,0,0.0,11,12.399999999999999,9,677.0,1.0,1,24,115.0,9
week2_1618,39748.0,3,gch_yellow,1,3.0,8,8.5,4,65.0,14,15.2,5,50.0,2,2.0,0,0.0,1.0,1,24,53.0,8
week2_1618,39751.0,0,highway_green,0,112.7796143,6,6.0,2,22.0,13,14.2,5,30.0,2,2.0,1,1.0,1.0,1,21,422.0,6
week2_1618,39869.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,8.2,0,0.0,6,6.0,6,422.0,1.0,1,19,318.0,5
week2_1618,39872.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,9,9.2,0,0.0,5,5.0,5,318.0,1.0,1,19,100.0,9
week2_1618,39898.0,3,gch_yellow,1,3.0,7,7.5,4,23.0,15,16.2,5,77.0,0,0.0,0,0.0,1.0,1,22,56.0,6
week2_1618,39901.0,0,highway_green,0,112.7796143,7,7.5,2,13.0,13,14.2,3,43.0,1,1.0,1,0.0,1.0,1,21,221.0,4
week2_1618,40019.0,1,highway_yellow,1,3.0,3,2.7,0,0.0,8,8.5,0,0.0,5,4.5,4,221.0,1.0,1,16,131.0,3
week2_1618,40022.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,8,8.5,0,0.0,5,4.5,3,131.0,1.0,1,18,82.0,7
week2_1618,40048.0,3,gch_yellow,1,3.0,6,6.2,2,24.0,14,15.2,5,58.0,1,1.0,0,0.0,1.0,1,21,34.0,6
week2_1618,40051.0,0,highway_green,0,112.7796143,4,4.0,1,2.0,13,14.2,4,32.0,2,1.5,1,0.0,1.0,1,19,331.0,6
week2_1618,40169.0,1,highway_yellow,1,3.0,5,6.0,0,0.0,9,8.7,0,0.0,6,5.5,6,331.0,1.0,1,20,236.0,5
week2_1618,40172.0,2,gch_green,0,26.5758427,5,6.0,0,0.0,10,9.7,0,0.0,5,4.5,5,236.0,1.0,1,20,173.0,13
week2_1618,40198.0,3,gch_yellow,1,3.0,8,9.5,4,57.0,17,17.7,9,116.0,0,0.0,0,0.0,1.0,1,25,117.0,11
week2_1618,40201.0,0,highway_green,0,112.7796143,7,7.7,3,25.0,15,15.7,7,92.0,1,1.0,1,0.0,1.0,1,23,267.0,4
week2_1618,40319.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,8,9.5,0,0.0,5,5.0,4,267.0,1.0,1,17,181.0,3
week2_1618,40322.0,2,gch_green,0,26.5758427,6,7.0,0,0.0,8,9.5,0,0.0,5,5.0,3,181.0,1.0,1,19,113.0,7
week2_1618,40348.0,3,gch_yellow,1,3.0,7,8.0,1,14.0,16,18.7,6,99.0,0,0.0,0,0.0,1.0,1,23,70.0,5
week2_1618,40351.0,0,highway_green,0,112.7796143,5,5.5,0,0.0,16,17.7,5,70.0,0,0.0,0,0.0,1.0,1,21,231.0,5
week2_1618,40469.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,9.0,0,0.0,5,4.5,5,231.0,1.0,1,18,159.0,4
week2_1618,40472.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,9,10.2,0,0.0,4,3.5,4,159.0,1.0,1,18,148.0,11
week2_1618,40498.0,3,gch_yellow,1,3.0,8,8.5,4,73.0,13,14.2,7,75.0,0,0.0,0,0.0,1.0,1,21,89.0,8
week2_1618,40501.0,0,highway_green,0,112.7796143,7,8.0,2,35.0,15,16.2,5,54.0,1,1.0,1,0.0,1.0,1,23,307.0,5
week2_1618,40619.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,8,8.2,0,0.0,5,4.5,5,307.0,1.0,1,18,226.0,4
week2_1618,40622.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,9,9.2,0,0.0,5,4.5,4,226.0,1.0,1,19,118.0,11
week2_1618,40648.0,3,gch_yellow,1,3.0,7,7.7,4,33.0,15,15.7,7,85.0,1,1.0,0,0.0,1.0,1,23,69.0,9
week2_1618,40651.0,0,highway_green,0,112.7796143,6,6.5,2,11.0,13,13.7,7,58.0,1,1.0,0,0.0,1.0,1,20,244.0,5
week2_1618,40769.0,1,highway_yellow,1,3.0,2,1.5,0,0.0,8,9.0,0,0.0,5,5.0,5,244.0,1.0,1,15,147.0,4
week2_1618,40772.0,2,gch_green,0,26.5758427,2,1.5,0,0.0,8,9.0,0,0.0,4,4.0,4,147.0,1.0,1,14,81.0,6
week2_1618,40798.0,3,gch_yellow,1,3.0,5,5.0,1,9.0,13,14.2,5,72.0,0,0.0,0,0.0,1.0,1,18,43.0,5
week2_1618,40801.0,0,highway_green,0,112.7796143,5,5.2,0,0.0,12,13.2,4,43.0,1,1.0,1,0.0,1.0,1,18,342.0,5
week2_1618,40919.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,9.7,0,0.0,6,5.5,5,342.0,1.0,1,19,259.0,4
week2_1618,40922.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,10.7,0,0.0,6,5.5,4,259.0,1.0,1,21,118.0,9
week2_1618,40948.0,3,gch_yellow,1,3.0,8,8.5,3,30.0,15,16.2,6,88.0,0,0.0,0,0.0,1.0,1,23,57.0,7
week2_1618,40951.0,0,highway_green,0,112.7796143,6,6.0,1,5.0,13,14.2,5,52.0,1,0.5,1,0.0,1.0,1,20,262.0,5
week2_1618,41069.0,1,highway_yellow,1,3.0,6,7.0,0,0.0,6,6.0,0,0.0,5,4.5,5,262.0,1.0,1,17,186.0,4
week2_1618,41072.0,2,gch_green,0,26.5758427,7,8.0,0,0.0,6,6.0,0,0.0,5,4.5,4,186.0,1.0,1,18,133.0,8
week2_1618,41098.0,3,gch_yellow,1,3.0,8,9.0,4,73.0,14,15.2,4,60.0,0,0.0,0,0.0,1.0,1,22,60.0,6
week2_1618,41101.0,0,highway_green,0,112.7796143,6,6.0,2,36.0,13,14.2,3,24.0,1,1.0,1,0.0,1.0,1,20,213.0,4
week2_1618,41219.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,8,9.7,0,0.0,5,4.5,4,213.0,1.0,1,18,124.0,3
week2_1618,41222.0,2,gch_green,0,26.5758427,6,7.2,0,0.0,9,10.7,0,0.0,5,4.5,3,124.0,1.0,1,20,144.0,10
week2_1618,41248.0,3,gch_yellow,1,3.0,9,10.7,4,56.0,15,16.7,6,88.0,1,1.0,0,0.0,1.0,1,25,85.0,8
week2_1618,41251.0,0,highway_green,0,112.7796143,7,8.2,2,24.0,13,14.2,6,61.0,1,1.0,0,0.0,1.0,1,21,238.0,4
week2_1618,41369.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,7,7.2,0,0.0,5,5.0,4,238.0,1.0,1,16,140.0,4
week2_1618,41372.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,8,8.2,0,0.0,4,4.0,4,140.0,1.0,1,16,107.0,8
week2_1618,41398.0,3,gch_yellow,1,3.0,5,5.0,1,16.0,13,14.2,7,91.0,0,0.0,0,0.0,1.0,1,18,62.0,6
week2_1618,41401.0,0,highway_green,0,112.7796143,5,5.7,0,0.0,13,14.0,5,62.0,1,1.0,1,0.0,1.0,1,19,689.0,9
week2_1618,41519.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,8,9.0,0,0.0,10,11.899999999999999,9,689.0,1.0,1,22,616.0,8
week2_1618,41522.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,9.0,0,0.0,10,11.899999999999999,8,616.0,1.0,1,23,129.0,9
week2_1618,41548.0,3,gch_yellow,1,3.0,8,8.5,3,53.0,15,17.2,6,76.0,1,1.0,0,0.0,1.0,1,24,55.0,7
week2_1618,41551.0,0,highway_green,0,112.7796143,6,6.0,1,9.0,14,15.2,5,45.0,1,1.0,1,1.0,1.0,1,21,346.0,6
week2_1618,41669.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,10,10.7,0,0.0,6,5.5,6,346.0,1.0,1,20,242.0,5
week2_1618,41672.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,11,11.7,0,0.0,5,4.5,5,242.0,1.0,1,21,82.0,10
week2_1618,41698.0,3,gch_yellow,1,3.0,6,6.5,3,24.0,16,16.7,7,58.0,0,0.0,0,0.0,1.0,1,22,43.0,7
week2_1618,41701.0,0,highway_green,0,112.7796143,5,5.0,1,4.0,14,14.5,5,39.0,1,1.0,1,0.0,1.0,1,20,216.0,4
week2_1618,41819.0,1,highway_yellow,1,3.0,2,2.2,0,0.0,8,7.5,0,0.0,4,4.0,4,216.0,1.0,1,14,128.0,3
week2_1618,41822.0,2,gch_green,0,26.5758427,4,4.7,0,0.0,8,7.5,0,0.0,4,4.0,3,128.0,1.0,1,16,80.0,7
week2_1618,41848.0,3,gch_yellow,1,3.0,6,6.2,2,17.0,15,16.2,5,63.0,1,1.0,0,0.0,1.0,1,22,35.0,5
week2_1618,41851.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,14,15.2,4,35.0,2,1.5,1,0.0,1.0,1,20,331.0,6
week2_1618,41969.0,1,highway_yellow,1,3.0,4,5.5,0,0.0,8,9.2,0,0.0,6,5.5,6,331.0,1.0,1,18,236.0,5
week2_1618,41972.0,2,gch_green,0,26.5758427,4,5.5,0,0.0,9,10.2,0,0.0,5,4.5,5,236.0,1.0,1,18,148.0,12
week2_1618,41998.0,3,gch_yellow,1,3.0,8,9.5,4,56.0,15,16.2,8,92.0,0,0.0,0,0.0,1.0,1,23,88.0,9
week2_1618,42001.0,0,highway_green,0,112.7796143,8,8.7,2,22.0,13,14.2,6,66.0,1,1.0,1,0.0,1.0,1,22,352.0,5
week2_1618,42119.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,9.5,0,0.0,6,5.5,5,352.0,1.0,1,17,268.0,4
week2_1618,42122.0,2,gch_green,0,26.5758427,5,6.5,0,0.0,8,9.5,0,0.0,6,5.5,4,268.0,1.0,1,19,89.0,7
week2_1618,42148.0,3,gch_yellow,1,3.0,7,8.0,1,14.0,15,16.7,6,75.0,0,0.0,0,0.0,1.0,1,22,52.0,5
week2_1618,42151.0,0,highway_green,0,112.7796143,5,6.0,0,0.0,14,15.2,5,52.0,0,0.0,0,0.0,1.0,1,19,186.0,4
week2_1618,42269.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,8,9.0,0,0.0,4,4.0,4,186.0,1.0,1,16,111.0,3
week2_1618,42272.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,9,10.2,0,0.0,3,3.0,3,111.0,1.0,1,16,147.0,11
week2_1618,42298.0,3,gch_yellow,1,3.0,8,8.5,4,64.0,14,16.2,7,83.0,0,0.0,0,0.0,1.0,1,22,89.0,9
week2_1618,42301.0,0,highway_green,0,112.7796143,7,8.0,2,29.0,16,18.2,6,60.0,1,1.0,1,0.0,1.0,1,24,300.0,5
week2_1618,42419.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,8,9.2,0,0.0,6,5.0,5,300.0,1.0,1,19,220.0,5
week2_1618,42422.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,9,10.2,0,0.0,6,5.0,5,220.0,1.0,1,20,120.0,11
week2_1618,42448.0,3,gch_yellow,1,3.0,8,8.2,4,57.0,13,14.2,7,63.0,1,1.0,0,0.0,1.0,1,22,70.0,8
week2_1618,42451.0,0,highway_green,0,112.7796143,8,8.0,2,24.0,11,12.0,6,46.0,1,1.0,0,0.0,1.0,1,20,246.0,5
week2_1618,42569.0,1,highway_yellow,1,3.0,2,1.5,0,0.0,7,7.0,0,0.0,5,5.0,5,246.0,1.0,1,14,149.0,4
week2_1618,42572.0,2,gch_green,0,26.5758427,3,2.5,0,0.0,7,7.0,0,0.0,4,4.0,4,149.0,1.0,1,14,83.0,6
week2_1618,42598.0,3,gch_yellow,1,3.0,6,5.5,2,32.0,13,14.2,4,51.0,0,0.0,0,0.0,1.0,1,19,19.0,3
week2_1618,42601.0,0,highway_green,0,112.7796143,6,6.2,0,0.0,12,13.2,2,19.0,1,1.0,1,0.0,1.0,1,19,270.0,4
week2_1618,42719.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,9.2,0,0.0,5,5.0,4,270.0,1.0,1,18,184.0,3
week2_1618,42722.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,10.2,0,0.0,5,5.0,3,184.0,1.0,1,20,137.0,10
week2_1618,42748.0,3,gch_yellow,1,3.0,9,9.0,4,50.0,16,17.7,6,87.0,0,0.0,0,0.0,1.0,1,25,72.0,7
