scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week1_1618,36569.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,10,11.0,0,0.0,6,5.5,5,248.0,1.0,1,19,164.0,5
week1_1618,36572.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,11,12.0,0,0.0,5,4.5,5,164.0,1.0,1,19,118.0,11
week1_1618,36598.0,3,gch_yellow,1,3.0,7,8.0,2,38.0,17,18.0,9,80.0,0,0.0,0,0.0,1.0,1,24,59.0,9
week1_1618,36601.0,0,highway_green,0,112.7796143,7,8.0,0,0.0,17,18.2,8,59.0,1,1.0,1,0.0,1.0,1,25,360.0,5
week1_1618,36719.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,8.0,0,0.0,6,5.5,5,360.0,1.0,1,16,278.0,5
week1_1618,36722.0,2,gch_green,0,26.5758427,6,6.2,0,0.0,10,11.0,0,0.0,6,5.5,5,278.0,1.0,1,22,76.0,7
week1_1618,36748.0,3,gch_yellow,1,3.0,8,8.7,1,13.0,18,18.5,6,63.0,0,0.0,0,0.0,1.0,1,26,40.0,6
week1_1618,36751.0,0,highway_green,0,112.7796143,6,6.2,0,0.0,18,18.7,5,40.0,1,1.0,1,0.0,1.0,1,25,216.0,4
week1_1618,36869.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,11,12.0,0,0.0,5,5.0,4,216.0,1.0,1,21,135.0,4
week1_1618,36872.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,12,13.0,0,0.0,4,4.0,4,135.0,1.0,1,21,157.0,11
week1_1618,36898.0,3,gch_yellow,1,3.0,8,8.5,3,41.0,19,20.5,8,116.0,0,0.0,0,0.0,1.0,1,27,107.0,10
week1_1618,36901.0,0,highway_green,0,112.7796143,7,8.0,1,10.0,19,20.7,8,97.0,1,1.0,1,0.0,1.0,1,27,271.0,4
week1_1618,37019.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,9,10.5,0,0.0,5,5.0,4,271.0,1.0,1,19,186.0,4
week1_1618,37022.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,11.5,1,1.0,5,5.0,3,185.0,1.0,1,20,142.0,9
week1_1618,37048.0,3,gch_yellow,1,3.0,7,7.5,3,46.0,17,19.0,6,96.0,1,0.5,0,0.0,1.0,1,25,75.0,9
week1_1618,37051.0,0,highway_green,0,112.7796143,6,7.0,2,12.0,17,19.2,6,63.0,2,1.5,1,0.0,1.0,1,25,330.0,5
week1_1618,37169.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,9,9.0,0,0.0,6,5.5,5,330.0,1.0,1,18,234.0,5
week1_1618,37172.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,10,10.0,0,0.0,5,5.0,5,234.0,1.0,1,19,94.0,9
week1_1618,37198.0,3,gch_yellow,1,3.0,6,7.0,3,37.0,17,18.0,6,57.0,0,0.0,0,0.0,1.0,1,23,57.0,8
week1_1618,37201.0,0,highway_green,0,112.7796143,7,8.5,1,16.0,17,18.2,6,41.0,1,1.0,1,0.0,1.0,1,25,365.0,5
week1_1618,37319.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,8,7.5,0,0.0,6,5.5,5,365.0,1.0,1,18,283.0,6
week1_1618,37322.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,10.0,1,1.0,6,5.5,5,282.0,1.0,1,21,128.0,10
week1_1618,37348.0,3,gch_yellow,1,3.0,7,7.5,2,22.0,17,18.0,8,106.0,0,0.0,0,0.0,1.0,1,24,76.0,6
week1_1618,37351.0,0,highway_green,0,112.7796143,5,5.5,0,0.0,17,18.2,6,76.0,0,0.0,0,0.0,1.0,1,22,218.0,4
week1_1618,37469.0,1,highway_yellow,1,3.0,6,6.2,0,0.0,8,8.0,0,0.0,5,5.0,4,218.0,1.0,1,19,132.0,3
week1_1618,37472.0,2,gch_green,0,26.5758427,6,6.2,0,0.0,9,9.0,0,0.0,4,4.0,3,132.0,1.0,1,19,140.0,10
week1_1618,37498.0,3,gch_yellow,1,3.0,8,8.7,4,62.0,19,20.0,6,78.0,0,0.0,0,0.0,1.0,1,27,92.0,8
week1_1618,37501.0,0,highway_green,0,112.7796143,7,8.5,2,35.0,19,19.7,5,57.0,1,1.0,1,0.0,1.0,1,27,325.0,5
week1_1618,37619.0,1,highway_yellow,1,3.0,7,7.0,0,0.0,10,10.0,0,0.0,6,5.5,5,325.0,1.0,1,23,240.0,5
week1_1618,37622.0,2,gch_green,0,26.5758427,6,5.5,0,0.0,11,11.0,0,0.0,6,5.5,5,240.0,1.0,1,23,177.0,13
week1_1618,37648.0,3,gch_yellow,1,3.0,8,7.5,4,64.0,19,20.5,9,113.0,0,0.0,0,0.0,1.0,1,27,114.0,10
week1_1618,37651.0,0,highway_green,0,112.7796143,7,7.5,2,27.0,19,20.7,7,87.0,1,1.0,1,0.0,1.0,1,27,216.0,4
week1_1618,37769.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,7.5,0,0.0,5,5.0,4,216.0,1.0,1,15,129.0,3
week1_1618,37772.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,8.5,0,0.0,4,4.0,3,129.0,1.0,1,15,68.0,6
week1_1618,37798.0,3,gch_yellow,1,3.0,5,6.0,2,23.0,14,14.5,4,45.0,0,0.0,0,0.0,1.0,1,19,27.0,5
week1_1618,37801.0,0,highway_green,0,112.7796143,4,4.7,0,0.0,14,14.0,4,27.0,1,1.0,1,0.0,1.0,1,19,617.0,9
week1_1618,37919.0,1,highway_yellow,1,3.0,4,5.0,0,0.0,11,11.5,0,0.0,9,10.7,9,617.0,1.0,1,24,546.0,9
week1_1618,37922.0,2,gch_green,0,26.5758427,5,5.5,0,0.0,12,13.0,1,1.0,8,9.7,8,545.0,1.0,1,25,174.0,11
week1_1618,37948.0,3,gch_yellow,1,3.0,7,7.5,3,56.0,18,19.0,8,118.0,0,0.0,0,0.0,1.0,1,25,96.0,9
week1_1618,37951.0,0,highway_green,0,112.7796143,5,5.0,1,11.0,18,18.2,7,85.0,1,1.0,1,0.0,1.0,1,24,213.0,4
week1_1618,38069.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,11,12.0,0,0.0,6,5.5,4,213.0,1.0,1,21,128.0,4
week1_1618,38072.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,11,12.0,0,0.0,5,4.5,4,128.0,1.0,1,20,172.0,11
week1_1618,38098.0,3,gch_yellow,1,3.0,6,6.5,2,25.0,18,19.5,9,147.0,0,0.0,0,0.0,1.0,1,24,128.0,10
week1_1618,38101.0,0,highway_green,0,112.7796143,6,7.0,1,1.0,18,18.7,8,127.0,1,1.0,1,0.0,1.0,1,25,269.0,4
week1_1618,38219.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,10,11.0,0,0.0,5,5.0,4,269.0,1.0,1,19,185.0,4
week1_1618,38222.0,2,gch_green,0,26.5758427,6,6.5,0,0.0,10,11.0,0,0.0,5,5.0,4,185.0,1.0,1,21,199.0,12
week1_1618,38248.0,3,gch_yellow,1,3.0,7,7.5,4,83.0,19,20.0,8,116.0,0,0.0,0,0.0,1.0,1,26,134.0,9
week1_1618,38251.0,0,highway_green,0,112.7796143,5,5.0,2,42.0,20,21.2,6,92.0,1,1.0,1,0.0,1.0,1,26,220.0,4
week1_1618,38369.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,10,11.0,0,0.0,5,5.0,4,220.0,1.0,1,18,134.0,4
week1_1618,38372.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,10,11.0,0,0.0,4,4.0,4,134.0,1.0,1,17,91.0,11
week1_1618,38398.0,3,gch_yellow,1,3.0,6,7.0,3,18.0,16,17.0,8,73.0,0,0.0,0,0.0,1.0,1,22,66.0,9
week1_1618,38401.0,0,highway_green,0,112.7796143,6,7.5,1,6.0,16,17.2,7,60.0,1,1.0,1,0.0,1.0,1,23,360.0,5
week1_1618,38519.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,9,10.0,0,0.0,6,5.5,5,360.0,1.0,1,18,277.0,5
week1_1618,38522.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,10,11.5,0,0.0,6,5.5,5,277.0,1.0,1,21,120.0,9
week1_1618,38548.0,3,gch_yellow,1,3.0,7,7.7,2,31.0,18,19.0,7,89.0,0,0.0,0,0.0,1.0,1,25,59.0,7
week1_1618,38551.0,0,highway_green,0,112.7796143,5,5.2,0,0.0,18,19.2,6,59.0,1,1.0,1,0.0,1.0,1,24,281.0,5
week1_1618,38669.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,11,12.0,0,0.0,6,5.5,5,281.0,1.0,1,21,202.0,5
week1_1618,38672.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,11,12.0,0,0.0,5,4.5,5,202.0,1.0,1,20,118.0,9
week1_1618,38698.0,3,gch_yellow,1,3.0,7,7.5,2,29.0,18,19.5,7,89.0,0,0.0,0,0.0,1.0,1,25,73.0,8
week1_1618,38701.0,0,highway_green,0,112.7796143,6,7.5,1,3.0,18,19.2,6,70.0,1,1.0,1,0.0,1.0,1,25,275.0,4
week1_1618,38819.0,1,highway_yellow,1,3.0,5,4.5,0,0.0,11,12.5,0,0.0,5,5.0,4,275.0,1.0,1,21,187.0,4
week1_1618,38822.0,2,gch_green,0,26.5758427,5,4.5,0,0.0,11,12.5,0,0.0,5,5.0,4,187.0,1.0,1,21,171.0,11
week1_1618,38848.0,3,gch_yellow,1,3.0,7,7.0,3,55.0,18,20.0,8,116.0,0,0.0,0,0.0,1.0,1,25,110.0,10
week1_1618,38851.0,0,highway_green,0,112.7796143,7,7.0,2,22.0,18,20.2,7,88.0,1,1.0,1,0.0,1.0,1,26,218.0,4
week1_1618,38969.0,1,highway_yellow,1,3.0,2,2.5,0,0.0,10,10.0,0,0.0,5,5.0,4,218.0,1.0,1,17,132.0,4
week1_1618,38972.0,2,gch_green,0,26.5758427,2,2.5,0,0.0,10,10.0,0,0.0,4,4.0,4,132.0,1.0,1,16,69.0,6
week1_1618,38998.0,3,gch_yellow,1,3.0,5,6.0,1,10.0,17,18.0,5,59.0,0,0.0,0,0.0,1.0,1,22,34.0,5
week1_1618,39001.0,0,highway_green,0,112.7796143,5,6.0,0,0.0,17,18.2,4,34.0,1,1.0,1,0.0,1.0,1,23,363.0,6
week1_1618,39119.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,7.5,0,0.0,7,6.0,6,363.0,1.0,1,18,283.0,6
week1_1618,39122.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,9.0,0,0.0,6,5.0,6,283.0,1.0,1,19,111.0,10
week1_1618,39148.0,3,gch_yellow,1,3.0,7,7.5,3,35.0,16,17.0,7,76.0,0,0.0,0,0.0,1.0,1,23,58.0,7
week1_1618,39151.0,0,highway_green,0,112.7796143,6,6.5,1,4.0,16,17.2,5,54.0,1,1.0,1,0.0,1.0,1,23,219.0,4
week1_1618,39269.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,9,9.5,0,0.0,5,5.0,4,219.0,1.0,1,19,130.0,3
week1_1618,39272.0,2,gch_green,0,26.5758427,6,6.2,0,0.0,9,9.5,0,0.0,4,4.0,3,130.0,1.0,1,19,165.0,11
week1_1618,39298.0,3,gch_yellow,1,3.0,7,7.2,3,58.0,19,20.5,8,107.0,0,0.0,0,0.0,1.0,1,26,99.0,9
week1_1618,39301.0,0,highway_green,0,112.7796143,7,8.5,1,16.0,19,20.7,7,83.0,1,1.0,1,0.0,1.0,1,27,269.0,4
week1_1618,39419.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,10,10.0,0,0.0,5,5.0,4,269.0,1.0,1,19,184.0,3
week1_1618,39422.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,10,10.0,0,0.0,5,5.0,3,184.0,1.0,1,19,145.0,11
week1_1618,39448.0,3,gch_yellow,1,3.0,7,7.5,4,60.0,18,19.5,7,85.0,0,0.0,0,0.0,1.0,1,25,74.0,8
week1_1618,39451.0,0,highway_green,0,112.7796143,5,6.0,2,19.0,18,19.7,5,55.0,1,1.0,1,0.0,1.0,1,24,222.0,4
week1_1618,39569.0,1,highway_yellow,1,3.0,4,5.0,0,0.0,9,9.5,0,0.0,5,5.0,4,222.0,1.0,1,18,137.0,4
week1_1618,39572.0,2,gch_green,0,26.5758427,4,5.0,0,0.0,9,9.5,0,0.0,4,4.0,4,137.0,1.0,1,17,134.0,9
week1_1618,39598.0,3,gch_yellow,1,3.0,5,6.0,2,40.0,15,15.5,7,94.0,0,0.0,0,0.0,1.0,1,20,67.0,7
week1_1618,39601.0,0,highway_green,0,112.7796143,5,5.2,0,0.0,15,15.0,6,67.0,1,1.0,1,0.0,1.0,1,21,764.0,11
week1_1618,39719.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,11,10.5,0,0.0,11,12.399999999999999,11,764.0,1.0,1,25,697.0,10
week1_1618,39722.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,12,12.0,0,0.0,11,12.399999999999999,10,697.0,1.0,1,27,158.0,11
week1_1618,39748.0,3,gch_yellow,1,3.0,8,8.5,3,37.0,18,18.0,8,121.0,2,2.0,0,0.0,1.0,1,28,103.0,10
week1_1618,39751.0,0,highway_green,0,112.7796143,6,6.5,1,11.0,18,18.2,7,91.0,3,3.0,2,1.0,1.0,1,27,456.0,6
week1_1618,39869.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,10,11.0,0,0.0,7,7.0,6,456.0,1.0,1,21,354.0,6
week1_1618,39872.0,2,gch_green,0,26.5758427,5,5.5,0,0.0,10,11.0,0,0.0,6,6.0,6,354.0,1.0,1,21,164.0,12
week1_1618,39898.0,3,gch_yellow,1,3.0,7,7.5,3,40.0,17,18.5,9,124.0,0,0.0,0,0.0,1.0,1,24,104.0,9
week1_1618,39901.0,0,highway_green,0,112.7796143,7,8.0,1,4.0,17,18.2,7,100.0,1,1.0,1,0.0,1.0,1,25,272.0,4
week1_1618,40019.0,1,highway_yellow,1,3.0,4,3.5,0,0.0,10,11.5,0,0.0,5,5.0,4,272.0,1.0,1,19,187.0,4
week1_1618,40022.0,2,gch_green,0,26.5758427,5,4.5,0,0.0,9,10.5,0,0.0,5,5.0,4,187.0,1.0,1,19,122.0,10
week1_1618,40048.0,3,gch_yellow,1,3.0,8,8.0,3,39.0,18,19.5,7,83.0,0,0.0,0,0.0,1.0,1,26,75.0,8
week1_1618,40051.0,0,highway_green,0,112.7796143,6,6.5,1,7.0,18,18.7,6,68.0,1,1.0,1,0.0,1.0,1,25,243.0,5
week1_1618,40169.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,10,11.0,0,0.0,6,5.5,5,243.0,1.0,1,19,163.0,5
week1_1618,40172.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,10,11.0,0,0.0,5,4.5,5,163.0,1.0,1,18,115.0,10
week1_1618,40198.0,3,gch_yellow,1,3.0,7,8.0,3,44.0,16,17.0,7,71.0,0,0.0,0,0.0,1.0,1,23,57.0,8
week1_1618,40201.0,0,highway_green,0,112.7796143,7,8.0,1,6.0,16,17.2,6,51.0,1,1.0,1,0.0,1.0,1,24,355.0,5
week1_1618,40319.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,9,10.0,0,0.0,6,5.5,5,355.0,1.0,1,18,277.0,5
week1_1618,40322.0,2,gch_green,0,26.5758427,6,6.2,0,0.0,11,12.0,1,1.0,6,5.5,4,276.0,1.0,1,23,112.0,9
week1_1618,40348.0,3,gch_yellow,1,3.0,8,8.7,2,13.0,19,19.5,7,99.0,0,0.0,0,0.0,1.0,1,27,69.0,7
week1_1618,40351.0,0,highway_green,0,112.7796143,6,6.2,0,0.0,19,19.7,6,69.0,1,1.0,1,0.0,1.0,1,26,214.0,4
week1_1618,40469.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,12,13.0,0,0.0,5,5.0,4,214.0,1.0,1,22,129.0,4
week1_1618,40472.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,12,13.0,0,0.0,4,4.0,4,129.0,1.0,1,21,159.0,10
week1_1618,40498.0,3,gch_yellow,1,3.0,8,8.5,3,45.0,19,20.5,7,114.0,0,0.0,0,0.0,1.0,1,27,91.0,9
week1_1618,40501.0,0,highway_green,0,112.7796143,8,10.0,1,2.0,19,20.7,7,89.0,1,1.0,1,0.0,1.0,1,28,272.0,4
week1_1618,40619.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,9,10.5,0,0.0,5,5.0,4,272.0,1.0,1,19,187.0,4
week1_1618,40622.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,9,10.5,0,0.0,5,5.0,4,187.0,1.0,1,19,111.0,8
week1_1618,40648.0,3,gch_yellow,1,3.0,7,7.5,3,38.0,16,18.0,5,73.0,1,0.5,0,0.0,1.0,1,24,55.0,7
week1_1618,40651.0,0,highway_green,0,112.7796143,7,7.5,1,10.0,16,18.2,5,45.0,2,1.5,1,0.0,1.0,1,25,325.0,5
week1_1618,40769.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,10,10.0,0,0.0,6,5.5,5,325.0,1.0,1,20,230.0,5
week1_1618,40772.0,2,gch_green,0,26.5758427,5,5.5,0,0.0,10,10.0,0,0.0,5,5.0,5,230.0,1.0,1,20,131.0,9
week1_1618,40798.0,3,gch_yellow,1,3.0,7,8.0,4,61.0,17,18.0,5,70.0,0,0.0,0,0.0,1.0,1,24,70.0,8
week1_1618,40801.0,0,highway_green,0,112.7796143,7,8.0,2,27.0,17,18.2,5,43.0,1,1.0,1,0.0,1.0,1,25,360.0,5
week1_1618,40919.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,9,8.5,0,0.0,6,5.5,5,360.0,1.0,1,19,276.0,5
week1_1618,40922.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,10.0,0,0.0,6,5.5,5,276.0,1.0,1,21,119.0,8
week1_1618,40948.0,3,gch_yellow,1,3.0,7,7.5,2,21.0,17,18.0,6,98.0,0,0.0,0,0.0,1.0,1,24,72.0,8
week1_1618,40951.0,0,highway_green,0,112.7796143,5,5.5,0,0.0,17,18.2,7,72.0,1,1.0,1,0.0,1.0,1,23,217.0,4
week1_1618,41069.0,1,highway_yellow,1,3.0,5,5.2,0,0.0,9,9.0,0,0.0,5,5.0,4,217.0,1.0,1,19,128.0,3
week1_1618,41072.0,2,gch_green,0,26.5758427,6,6.2,0,0.0,9,9.0,0,0.0,4,4.0,3,128.0,1.0,1,19,155.0,10
week1_1618,41098.0,3,gch_yellow,1,3.0,8,8.7,4,70.0,19,20.0,6,85.0,0,0.0,0,0.0,1.0,1,27,95.0,8
week1_1618,41101.0,0,highway_green,0,112.7796143,7,8.5,2,38.0,19,20.2,5,57.0,1,1.0,1,0.0,1.0,1,27,314.0,5
week1_1618,41219.0,1,highway_yellow,1,3.0,7,7.0,0,0.0,10,10.0,0,0.0,6,5.5,5,314.0,1.0,1,23,232.0,4
week1_1618,41222.0,2,gch_green,0,26.5758427,7,7.0,0,0.0,10,10.0,0,0.0,6,5.5,4,232.0,1.0,1,23,165.0,12
week1_1618,41248.0,3,gch_yellow,1,3.0,9,9.0,4,90.0,18,19.5,8,75.0,0,0.0,0,0.0,1.0,1,27,107.0,11
week1_1618,41251.0,0,highway_green,0,112.7796143,8,8.5,3,49.0,18,19.7,7,58.0,1,1.0,1,0.0,1.0,1,27,219.0,4
week1_1618,41369.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,8.5,0,0.0,5,5.0,4,219.0,1.0,1,16,135.0,4
week1_1618,41372.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,8.5,0,0.0,4,4.0,4,135.0,1.0,1,15,84.0,7
week1_1618,41398.0,3,gch_yellow,1,3.0,5,6.0,2,24.0,14,14.5,5,60.0,0,0.0,0,0.0,1.0,1,19,43.0,6
week1_1618,41401.0,0,highway_green,0,112.7796143,4,4.7,0,0.0,14,14.0,5,43.0,1,1.0,1,0.0,1.0,1,19,613.0,9
week1_1618,41519.0,1,highway_yellow,1,3.0,4,5.0,0,0.0,10,9.5,0,0.0,9,10.7,9,613.0,1.0,1,23,542.0,8
week1_1618,41522.0,2,gch_green,0,26.5758427,5,5.5,0,0.0,11,11.0,0,0.0,9,10.7,8,542.0,1.0,1,25,138.0,10
week1_1618,41548.0,3,gch_yellow,1,3.0,7,7.5,3,57.0,17,17.0,7,81.0,0,0.0,0,0.0,1.0,1,24,68.0,7
week1_1618,41551.0,0,highway_green,0,112.7796143,5,5.0,1,11.0,17,17.2,5,57.0,1,1.0,1,0.0,1.0,1,23,217.0,4
week1_1618,41669.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,10,11.0,0,0.0,6,5.5,4,217.0,1.0,1,20,129.0,3
week1_1618,41672.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,10,11.0,0,0.0,5,4.5,3,129.0,1.0,1,19,144.0,10
week1_1618,41698.0,3,gch_yellow,1,3.0,6,6.5,2,24.0,17,18.5,8,120.0,0,0.0,0,0.0,1.0,1,23,100.0,9
week1_1618,41701.0,0,highway_green,0,112.7796143,6,7.0,1,3.0,18,18.7,7,97.0,1,1.0,1,0.0,1.0,1,25,277.0,5
week1_1618,41819.0,1,highway_yellow,1,3.0,3,3.0,0,0.0,11,12.0,0,0.0,5,5.0,5,277.0,1.0,1,19,194.0,4
week1_1618,41822.0,2,gch_green,0,26.5758427,5,5.5,0,0.0,11,12.0,0,0.0,5,5.0,4,194.0,1.0,1,21,181.0,13
week1_1618,41848.0,3,gch_yellow,1,3.0,6,6.5,3,52.0,20,21.0,10,129.0,0,0.0,0,0.0,1.0,1,26,121.0,10
week1_1618,41851.0,0,highway_green,0,112.7796143,5,5.0,1,13.0,21,22.2,8,108.0,1,1.0,1,0.0,1.0,1,27,221.0,4
week1_1618,41969.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,10,11.0,0,0.0,5,5.0,4,221.0,1.0,1,18,134.0,4
week1_1618,41972.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,10,11.0,0,0.0,4,4.0,4,134.0,1.0,1,17,112.0,10
week1_1618,41998.0,3,gch_yellow,1,3.0,6,7.0,2,23.0,16,17.0,8,89.0,0,0.0,0,0.0,1.0,1,22,68.0,8
week1_1618,42001.0,0,highway_green,0,112.7796143,6,7.0,0,0.0,16,17.2,7,68.0,1,1.0,1,0.0,1.0,1,23,355.0,5
week1_1618,42119.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,9,10.0,0,0.0,6,5.5,5,355.0,1.0,1,18,275.0,5
week1_1618,42122.0,2,gch_green,0,26.5758427,5,5.2,0,0.0,10,11.5,0,0.0,6,5.5,5,275.0,1.0,1,21,126.0,9
week1_1618,42148.0,3,gch_yellow,1,3.0,7,7.7,2,32.0,18,19.0,7,94.0,0,0.0,0,0.0,1.0,1,25,67.0,7
week1_1618,42151.0,0,highway_green,0,112.7796143,5,5.2,0,0.0,18,19.2,6,67.0,1,1.0,1,0.0,1.0,1,24,281.0,5
week1_1618,42269.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,12,13.0,0,0.0,6,5.5,5,281.0,1.0,1,22,201.0,5
week1_1618,42272.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,12,13.0,0,0.0,5,4.5,5,201.0,1.0,1,21,146.0,11
week1_1618,42298.0,3,gch_yellow,1,3.0,7,7.5,3,31.0,19,20.5,8,115.0,0,0.0,0,0.0,1.0,1,26,95.0,10
week1_1618,42301.0,0,highway_green,0,112.7796143,6,7.5,1,4.0,19,20.7,8,91.0,1,1.0,1,0.0,1.0,1,26,269.0,4
week1_1618,42419.0,1,highway_yellow,1,3.0,5,4.5,0,0.0,10,11.5,0,0.0,5,5.0,4,269.0,1.0,1,20,184.0,3
week1_1618,42422.0,2,gch_green,0,26.5758427,5,4.5,0,0.0,10,11.5,0,0.0,5,5.0,3,184.0,1.0,1,20,159.0,11
week1_1618,42448.0,3,gch_yellow,1,3.0,7,7.0,3,53.0,17,19.0,8,106.0,0,0.0,0,0.0,1.0,1,24,98.0,9
week1_1618,42451.0,0,highway_green,0,112.7796143,7,7.0,2,21.0,17,19.2,6,77.0,1,1.0,1,0.0,1.0,1,25,216.0,4
week1_1618,42569.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,11,11.0,0,0.0,5,5.0,4,216.0,1.0,1,19,129.0,4
week1_1618,42572.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,11,11.0,0,0.0,4,4.0,4,129.0,1.0,1,18,117.0,7
week1_1618,42598.0,3,gch_yellow,1,3.0,6,7.0,2,30.0,18,19.0,5,87.0,0,0.0,0,0.0,1.0,1,24,54.0,7
week1_1618,42601.0,0,highway_green,0,112.7796143,6,7.5,1,1.0,18,19.2,5,53.0,1,1.0,1,0.0,1.0,1,25,359.0,6
week1_1618,42719.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,9,9.0,0,0.0,7,6.0,6,359.0,1.0,1,19,279.0,6
week1_1618,42722.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,9.0,0,0.0,7,6.0,6,279.0,1.0,1,20,116.0,9
week1_1618,42748.0,3,gch_yellow,1,3.0,7,7.5,2,30.0,16,17.0,7,86.0,0,0.0,0,0.0,1.0,1,23,63.0,7
