scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week1_1113,19351.0,0,highway_green,0,112.7796143,6,6.0,1,4.0,14,14.7,4,39.0,0,0.0,0,0.0,1.0,1,20,119.0,2
week1_1113,19469.0,1,highway_yellow,1,3.0,6,6.5,0,0.0,7,7.5,0,0.0,4,3.0,2,119.0,1.0,1,17,57.0,2
week1_1113,19472.0,2,gch_green,0,26.5758427,6,6.5,0,0.0,8,8.5,0,0.0,3,2.0,2,57.0,1.0,1,17,130.0,9
week1_1113,19498.0,3,gch_yellow,1,3.0,7,7.5,3,38.0,14,15.5,6,92.0,1,1.0,0,0.0,1.0,1,22,75.0,7
week1_1113,19501.0,0,highway_green,0,112.7796143,8,9.0,2,13.0,14,14.5,5,62.0,1,1.0,0,0.0,1.0,1,23,206.0,3
week1_1113,19619.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,8.0,0,0.0,3,3.0,3,206.0,1.0,1,15,100.0,2
week1_1113,19622.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,9,10.5,0,0.0,2,2.0,2,100.0,1.0,1,16,104.0,8
week1_1113,19648.0,3,gch_yellow,1,3.0,6,6.0,2,21.0,16,18.5,6,83.0,0,0.0,0,0.0,1.0,1,22,58.0,6
week1_1113,19651.0,0,highway_green,0,112.7796143,7,7.5,2,3.0,15,16.0,4,55.0,0,0.0,0,0.0,1.0,1,22,56.0,2
week1_1113,19769.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,10.0,0,0.0,2,2.0,2,56.0,1.0,1,15,7.0,1
week1_1113,19772.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,10.0,0,0.0,1,1.0,1,7.0,1.0,1,14,129.0,10
week1_1113,19798.0,3,gch_yellow,1,3.0,5,5.0,3,29.0,14,15.0,7,100.0,0,0.0,0,0.0,1.0,1,19,88.0,8
week1_1113,19801.0,0,highway_green,0,112.7796143,5,4.7,1,8.0,15,15.7,6,80.0,1,0.5,1,0.0,1.0,1,21,457.0,6
week1_1113,19919.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,8.0,0,0.0,7,8.0,6,457.0,1.0,1,19,383.0,5
week1_1113,19922.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,9.0,0,0.0,6,7.5,5,383.0,1.0,1,19,103.0,10
week1_1113,19948.0,3,gch_yellow,1,3.0,6,6.0,4,40.0,13,14.0,6,63.0,0,0.0,0,0.0,1.0,1,19,61.0,7
week1_1113,19951.0,0,highway_green,0,112.7796143,5,6.0,2,23.0,13,13.5,5,38.0,0,0.0,0,0.0,1.0,1,18,104.0,2
week1_1113,20069.0,1,highway_yellow,1,3.0,3,3.0,0,0.0,8,9.0,0,0.0,2,2.0,2,104.0,1.0,1,13,37.0,1
week1_1113,20072.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,8,9.0,0,0.0,1,1.0,1,37.0,1.0,1,13,113.0,9
week1_1113,20098.0,3,gch_yellow,1,3.0,6,6.0,3,39.0,15,16.0,6,74.0,1,1.0,0,0.0,1.0,1,22,53.0,5
week1_1113,20101.0,0,highway_green,0,112.7796143,5,6.0,1,12.0,14,14.5,4,41.0,1,1.0,0,0.0,1.0,1,20,240.0,4
week1_1113,20219.0,1,highway_yellow,1,3.0,6,5.5,0,0.0,8,8.0,0,0.0,5,4.0,4,240.0,1.0,1,19,147.0,3
week1_1113,20222.0,2,gch_green,0,26.5758427,7,6.5,0,0.0,8,8.0,0,0.0,4,3.0,3,147.0,1.0,1,19,195.0,11
week1_1113,20248.0,3,gch_yellow,1,3.0,8,7.5,6,108.0,14,15.0,5,87.0,0,0.0,0,0.0,1.0,1,22,120.0,7
week1_1113,20251.0,0,highway_green,0,112.7796143,7,7.5,4,72.0,14,14.5,3,48.0,0,0.0,0,0.0,1.0,1,21,35.0,2
week1_1113,20369.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,8.5,0,0.0,2,2.0,2,35.0,1.0,1,13,16.0,1
week1_1113,20372.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,8,8.5,0,0.0,1,1.0,1,16.0,1.0,1,13,136.0,9
week1_1113,20398.0,3,gch_yellow,1,3.0,6,6.5,3,41.0,15,16.5,6,95.0,0,0.0,0,0.0,1.0,1,21,74.0,5
week1_1113,20401.0,0,highway_green,0,112.7796143,6,6.7,1,11.0,14,15.0,4,63.0,0,0.0,0,0.0,1.0,1,20,113.0,2
week1_1113,20519.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,9.0,0,0.0,2,2.0,2,113.0,1.0,1,13,59.0,1
week1_1113,20522.0,2,gch_green,0,26.5758427,5,6.0,0,0.0,10,11.5,0,0.0,2,1.5,1,59.0,1.0,1,17,130.0,9
week1_1113,20548.0,3,gch_yellow,1,3.0,7,8.0,3,40.0,16,18.5,6,90.0,2,1.5,0,0.0,1.0,1,25,77.0,7
week1_1113,20551.0,0,highway_green,0,112.7796143,6,7.5,1,11.0,16,18.0,6,66.0,2,1.5,0,0.0,1.0,1,24,310.0,4
week1_1113,20669.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,8,9.0,0,0.0,4,3.5,4,310.0,1.0,1,16,204.0,4
week1_1113,20672.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,8,9.0,0,0.0,5,4.5,4,204.0,1.0,1,17,130.0,11
week1_1113,20698.0,3,gch_yellow,1,3.0,6,6.5,4,37.0,14,15.0,7,93.0,0,0.0,0,0.0,1.0,1,20,78.0,7
week1_1113,20701.0,0,highway_green,0,112.7796143,5,5.5,2,16.0,14,14.7,5,62.0,0,0.0,0,0.0,1.0,1,19,55.0,2
week1_1113,20819.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,9.0,0,0.0,2,2.0,2,55.0,1.0,1,13,14.0,1
week1_1113,20822.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,9,10.0,0,0.0,1,1.0,1,14.0,1.0,1,13,124.0,10
week1_1113,20848.0,3,gch_yellow,1,3.0,6,6.5,3,32.0,15,16.0,7,92.0,0,0.0,0,0.0,1.0,1,21,67.0,6
week1_1113,20851.0,0,highway_green,0,112.7796143,5,5.5,1,6.0,15,15.5,5,61.0,0,0.0,0,0.0,1.0,1,20,243.0,4
week1_1113,20969.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,8,9.0,0,0.0,5,4.0,4,243.0,1.0,1,17,168.0,3
week1_1113,20972.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,9.0,0,0.0,4,3.0,3,168.0,1.0,1,15,93.0,7
week1_1113,20998.0,3,gch_yellow,1,3.0,5,5.5,2,28.0,14,15.0,5,65.0,0,0.0,0,0.0,1.0,1,19,45.0,5
week1_1113,21001.0,0,highway_green,0,112.7796143,5,5.7,1,3.0,13,13.5,4,42.0,0,0.0,0,0.0,1.0,1,18,102.0,2
week1_1113,21119.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,7.0,0,0.0,2,2.0,2,102.0,1.0,1,12,27.0,1
week1_1113,21122.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,8.0,0,0.0,1,1.0,1,27.0,1.0,1,12,117.0,9
week1_1113,21148.0,3,gch_yellow,1,3.0,6,6.5,2,23.0,14,15.0,7,94.0,1,1.0,0,0.0,1.0,1,21,63.0,6
week1_1113,21151.0,0,highway_green,0,112.7796143,5,5.5,1,1.0,15,15.7,5,62.0,1,1.0,0,0.0,1.0,1,21,177.0,2
week1_1113,21269.0,1,highway_yellow,1,3.0,6,7.0,0,0.0,8,8.5,0,0.0,5,4.0,2,177.0,1.0,1,19,75.0,3
week1_1113,21272.0,2,gch_green,0,26.5758427,6,7.0,0,0.0,9,9.5,1,2.0,4,3.0,2,73.0,1.0,1,19,169.0,11
week1_1113,21298.0,3,gch_yellow,1,3.0,7,8.0,4,70.0,16,17.5,7,99.0,1,1.0,0,0.0,1.0,1,24,106.0,9
week1_1113,21301.0,0,highway_green,0,112.7796143,7,8.5,3,37.0,15,16.0,6,69.0,1,1.0,0,0.0,1.0,1,23,148.0,3
week1_1113,21419.0,1,highway_yellow,1,3.0,5,5.5,0,0.0,8,9.0,0,0.0,3,3.0,3,148.0,1.0,1,16,45.0,2
week1_1113,21422.0,2,gch_green,0,26.5758427,5,5.5,0,0.0,10,11.5,0,0.0,2,2.0,2,45.0,1.0,1,17,157.0,12
week1_1113,21448.0,3,gch_yellow,1,3.0,6,6.5,4,50.0,16,18.5,8,107.0,0,0.0,0,0.0,1.0,1,22,102.0,9
week1_1113,21451.0,0,highway_green,0,112.7796143,6,7.0,3,21.0,16,18.0,6,81.0,0,0.0,0,0.0,1.0,1,22,114.0,2
week1_1113,21569.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,8.0,0,0.0,2,2.0,2,114.0,1.0,1,12,55.0,1
week1_1113,21572.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,8,9.0,0,0.0,1,1.0,1,55.0,1.0,1,12,83.0,8
week1_1113,21598.0,3,gch_yellow,1,3.0,4,4.5,2,21.0,13,14.0,6,62.0,0,0.0,0,0.0,1.0,1,17,45.0,6
week1_1113,21601.0,0,highway_green,0,112.7796143,4,3.5,0,0.0,13,13.5,5,45.0,1,1.0,1,0.0,1.0,1,18,654.0,8
week1_1113,21719.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,9,10.0,0,0.0,10,11.399999999999999,8,654.0,1.0,1,23,580.0,7
week1_1113,21722.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,9,10.0,0,0.0,9,10.399999999999999,7,580.0,1.0,1,22,95.0,10
week1_1113,21748.0,3,gch_yellow,1,3.0,5,5.0,2,21.0,14,15.0,8,74.0,0,0.0,0,0.0,1.0,1,19,52.0,7
week1_1113,21751.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,14,14.5,7,52.0,0,0.0,0,0.0,1.0,1,18,48.0,2
week1_1113,21869.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,7,8.0,0,0.0,2,2.0,2,48.0,1.0,1,12,15.0,1
week1_1113,21872.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,8,9.0,0,0.0,1,1.0,1,15.0,1.0,1,13,101.0,8
week1_1113,21898.0,3,gch_yellow,1,3.0,7,7.0,3,37.0,13,14.0,5,64.0,0,0.0,0,0.0,1.0,1,20,47.0,5
week1_1113,21901.0,0,highway_green,0,112.7796143,6,6.5,1,11.0,13,13.5,4,36.0,0,0.0,0,0.0,1.0,1,19,179.0,4
week1_1113,22019.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,7,7.0,0,0.0,4,3.0,4,179.0,1.0,1,15,114.0,4
week1_1113,22022.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,7,7.0,1,1.0,3,2.0,3,113.0,1.0,1,15,92.0,7
week1_1113,22048.0,3,gch_yellow,1,3.0,5,5.0,2,16.0,15,16.0,5,76.0,0,0.0,0,0.0,1.0,1,20,42.0,4
week1_1113,22051.0,0,highway_green,0,112.7796143,4,4.0,0,0.0,15,15.7,4,42.0,0,0.0,0,0.0,1.0,1,19,97.0,2
week1_1113,22169.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,8.5,0,0.0,2,2.0,2,97.0,1.0,1,13,19.0,1
week1_1113,22172.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,9,9.5,0,0.0,1,1.0,1,19.0,1.0,1,14,134.0,10
week1_1113,22198.0,3,gch_yellow,1,3.0,7,7.0,3,35.0,15,16.5,7,99.0,1,1.0,0,0.0,1.0,1,23,82.0,7
week1_1113,22201.0,0,highway_green,0,112.7796143,7,7.7,1,7.0,15,16.0,6,75.0,1,1.0,0,0.0,1.0,1,23,175.0,3
week1_1113,22319.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,9.0,0,0.0,3,3.0,3,175.0,1.0,1,14,70.0,3
week1_1113,22322.0,2,gch_green,0,26.5758427,6,6.5,0,0.0,9,10.5,1,1.0,3,2.5,2,69.0,1.0,1,18,130.0,9
week1_1113,22348.0,3,gch_yellow,1,3.0,8,8.5,3,33.0,16,18.5,6,97.0,3,2.0,0,0.0,1.0,1,27,76.0,6
week1_1113,22351.0,0,highway_green,0,112.7796143,7,8.0,1,11.0,15,17.0,4,63.0,3,2.0,1,2.0,1.0,1,25,366.0,4
week1_1113,22469.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,8.0,0,0.0,5,4.0,4,366.0,1.0,1,17,258.0,4
week1_1113,22472.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,9.0,0,0.0,4,3.5,4,258.0,1.0,1,17,123.0,10
week1_1113,22498.0,3,gch_yellow,1,3.0,7,7.0,4,42.0,14,15.0,6,81.0,0,0.0,0,0.0,1.0,1,21,67.0,6
week1_1113,22501.0,0,highway_green,0,112.7796143,6,6.0,2,17.0,15,15.7,4,50.0,0,0.0,0,0.0,1.0,1,21,110.0,2
week1_1113,22619.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,10.0,0,0.0,2,2.0,2,110.0,1.0,1,15,49.0,3
week1_1113,22622.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,10.0,2,2.0,1,1.0,1,47.0,1.0,1,14,150.0,11
week1_1113,22648.0,3,gch_yellow,1,3.0,7,7.0,3,33.0,15,16.0,8,117.0,1,1.0,0,0.0,1.0,1,23,88.0,7
week1_1113,22651.0,0,highway_green,0,112.7796143,6,6.0,1,7.0,14,14.5,6,81.0,1,1.0,0,0.0,1.0,1,21,307.0,4
week1_1113,22769.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,7,8.0,0,0.0,6,5.0,4,307.0,1.0,1,18,216.0,3
week1_1113,22772.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,8,9.0,0,0.0,5,4.0,3,216.0,1.0,1,17,93.0,8
week1_1113,22798.0,3,gch_yellow,1,3.0,6,6.0,3,30.0,13,14.0,5,63.0,0,0.0,0,0.0,1.0,1,19,42.0,5
week1_1113,22801.0,0,highway_green,0,112.7796143,6,6.2,1,6.0,13,13.5,4,36.0,0,0.0,0,0.0,1.0,1,19,42.0,2
week1_1113,22919.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,8,8.0,0,0.0,2,2.0,2,42.0,1.0,1,14,22.0,1
week1_1113,22922.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,9.0,0,0.0,1,1.0,1,22.0,1.0,1,14,111.0,9
week1_1113,22948.0,3,gch_yellow,1,3.0,7,7.0,2,23.0,15,16.0,7,88.0,0,0.0,0,0.0,1.0,1,22,61.0,7
week1_1113,22951.0,0,highway_green,0,112.7796143,7,7.5,1,3.0,15,15.7,6,58.0,0,0.0,0,0.0,1.0,1,22,118.0,2
week1_1113,23069.0,1,highway_yellow,1,3.0,6,6.5,0,0.0,8,8.5,0,0.0,4,3.0,2,118.0,1.0,1,18,56.0,3
week1_1113,23072.0,2,gch_green,0,26.5758427,6,6.5,0,0.0,9,9.5,0,0.0,3,2.0,3,56.0,1.0,1,18,135.0,9
week1_1113,23098.0,3,gch_yellow,1,3.0,7,7.5,1,18.0,15,16.5,8,117.0,1,1.0,0,0.0,1.0,1,23,89.0,6
week1_1113,23101.0,0,highway_green,0,112.7796143,8,8.0,0,0.0,15,16.0,6,89.0,1,1.0,0,0.0,1.0,1,24,211.0,3
week1_1113,23219.0,1,highway_yellow,1,3.0,5,5.0,0,0.0,8,9.0,0,0.0,3,3.0,3,211.0,1.0,1,16,103.0,2
week1_1113,23222.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,10,11.5,0,0.0,2,2.0,2,103.0,1.0,1,17,127.0,8
week1_1113,23248.0,3,gch_yellow,1,3.0,6,6.0,2,24.0,17,19.5,6,103.0,1,1.0,0,0.0,1.0,1,24,82.0,9
week1_1113,23251.0,0,highway_green,0,112.7796143,6,6.0,3,7.0,17,19.0,6,75.0,1,1.0,0,0.0,1.0,1,24,178.0,3
week1_1113,23369.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,9,10.0,0,0.0,3,3.0,3,178.0,1.0,1,16,66.0,2
week1_1113,23372.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,9,10.0,0,0.0,2,2.0,2,66.0,1.0,1,15,119.0,10
week1_1113,23398.0,3,gch_yellow,1,3.0,5,5.0,3,27.0,14,15.0,7,92.0,0,0.0,0,0.0,1.0,1,19,82.0,9
week1_1113,23401.0,0,highway_green,0,112.7796143,6,6.2,1,8.0,15,15.7,7,74.0,1,0.5,1,0.0,1.0,1,22,452.0,6
week1_1113,23519.0,1,highway_yellow,1,3.0,4,4.0,0,0.0,7,8.0,0,0.0,7,8.0,6,452.0,1.0,1,18,379.0,5
week1_1113,23522.0,2,gch_green,0,26.5758427,5,5.0,0,0.0,8,9.0,0,0.0,7,8.0,5,379.0,1.0,1,20,101.0,10
week1_1113,23548.0,3,gch_yellow,1,3.0,6,6.0,4,41.0,13,14.0,6,60.0,0,0.0,0,0.0,1.0,1,19,62.0,7
week1_1113,23551.0,0,highway_green,0,112.7796143,5,6.0,2,24.0,13,13.5,5,38.0,0,0.0,0,0.0,1.0,1,18,105.0,2
week1_1113,23669.0,1,highway_yellow,1,3.0,3,3.0,0,0.0,8,9.0,0,0.0,2,2.0,2,105.0,1.0,1,13,38.0,1
week1_1113,23672.0,2,gch_green,0,26.5758427,4,4.0,0,0.0,8,9.0,0,0.0,1,1.0,1,38.0,1.0,1,13,110.0,9
week1_1113,23698.0,3,gch_yellow,1,3.0,6,6.0,3,34.0,15,16.0,6,76.0,1,1.0,0,0.0,1.0,1,22,54.0,5
week1_1113,23701.0,0,highway_green,0,112.7796143,5,6.0,1,12.0,14,14.5,4,42.0,1,1.0,0,0.0,1.0,1,20,243.0,4
week1_1113,23819.0,1,highway_yellow,1,3.0,7,6.5,0,0.0,6,6.0,0,0.0,5,4.0,4,243.0,1.0,1,18,146.0,3
week1_1113,23822.0,2,gch_green,0,26.5758427,8,7.5,0,0.0,7,7.0,0,0.0,4,3.0,3,146.0,1.0,1,19,130.0,10
week1_1113,23848.0,3,gch_yellow,1,3.0,7,7.0,5,73.0,13,14.0,5,57.0,0,0.0,0,0.0,1.0,1,20,75.0,7
week1_1113,23851.0,0,highway_green,0,112.7796143,6,7.0,3,43.0,13,13.5,4,32.0,0,0.0,0,0.0,1.0,1,19,37.0,2
week1_1113,23969.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,8.5,0,0.0,2,2.0,2,37.0,1.0,1,13,20.0,1
week1_1113,23972.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,8,8.5,0,0.0,1,1.0,1,20.0,1.0,1,13,137.0,9
week1_1113,23998.0,3,gch_yellow,1,3.0,6,6.5,3,41.0,15,16.5,6,96.0,0,0.0,0,0.0,1.0,1,21,70.0,5
week1_1113,24001.0,0,highway_green,0,112.7796143,6,6.7,1,9.0,14,15.0,4,61.0,0,0.0,0,0.0,1.0,1,20,112.0,2
week1_1113,24119.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,9.0,0,0.0,2,2.0,2,112.0,1.0,1,13,58.0,1
week1_1113,24122.0,2,gch_green,0,26.5758427,5,6.0,0,0.0,10,11.5,0,0.0,2,1.5,1,58.0,1.0,1,17,120.0,11
week1_1113,24148.0,3,gch_yellow,1,3.0,7,8.0,3,36.0,16,18.5,8,84.0,2,1.5,0,0.0,1.0,1,25,73.0,7
week1_1113,24151.0,0,highway_green,0,112.7796143,6,7.5,1,12.0,16,18.0,6,61.0,2,1.5,0,0.0,1.0,1,24,315.0,4
week1_1113,24269.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,8,9.0,0,0.0,4,3.5,4,315.0,1.0,1,16,208.0,4
week1_1113,24272.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,8,9.0,0,0.0,4,4.0,4,208.0,1.0,1,16,137.0,11
week1_1113,24298.0,3,gch_yellow,1,3.0,6,6.5,4,42.0,14,15.0,7,95.0,0,0.0,0,0.0,1.0,1,20,82.0,8
week1_1113,24301.0,0,highway_green,0,112.7796143,5,5.5,2,18.0,14,14.7,6,64.0,0,0.0,0,0.0,1.0,1,19,49.0,2
week1_1113,24419.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,8,9.0,0,0.0,2,2.0,2,49.0,1.0,1,13,11.0,1
week1_1113,24422.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,9,10.0,0,0.0,1,1.0,1,11.0,1.0,1,13,121.0,10
week1_1113,24448.0,3,gch_yellow,1,3.0,6,6.5,3,30.0,15,16.0,7,91.0,0,0.0,0,0.0,1.0,1,21,65.0,6
week1_1113,24451.0,0,highway_green,0,112.7796143,5,5.5,0,0.0,15,15.5,6,65.0,0,0.0,0,0.0,1.0,1,20,244.0,4
week1_1113,24569.0,1,highway_yellow,1,3.0,4,4.5,0,0.0,9,10.0,0,0.0,5,4.0,4,244.0,1.0,1,18,167.0,3
week1_1113,24572.0,2,gch_green,0,26.5758427,4,4.5,0,0.0,10,11.0,0,0.0,4,3.0,3,167.0,1.0,1,18,126.0,10
week1_1113,24598.0,3,gch_yellow,1,3.0,5,5.5,3,29.0,15,16.0,7,97.0,0,0.0,0,0.0,1.0,1,20,76.0,7
week1_1113,24601.0,0,highway_green,0,112.7796143,5,5.7,1,5.0,14,14.5,6,71.0,0,0.0,0,0.0,1.0,1,19,103.0,2
week1_1113,24719.0,1,highway_yellow,1,3.0,3,3.5,0,0.0,6,6.0,0,0.0,2,2.0,2,103.0,1.0,1,11,30.0,1
week1_1113,24722.0,2,gch_green,0,26.5758427,3,3.5,0,0.0,7,7.0,0,0.0,1,1.0,1,30.0,1.0,1,11,93.0,6
week1_1113,24748.0,3,gch_yellow,1,3.0,6,6.5,2,25.0,13,14.0,4,68.0,1,1.0,0,0.0,1.0,1,20,37.0,5
