scenario,step,phase,phase_label,is_yellow,phase_duration,hw_bal_count,hw_bal_score,hw_bal_queue,hw_bal_wait,hw_kum_count,hw_kum_score,hw_kum_queue,hw_kum_wait,gch_count,gch_score,gch_queue,gch_wait,time_norm,is_peak,vehicles_served,avg_wait,queue_total
week1_0608,2150.756012,2,gch_green,0,26.5758427,5,4.5,0,0,9,8.5,0,0,4,3,3,51,0.298716113,1,18,10,3
week1_0608,2180.331855,0,highway_green,0,112.7796143,5,6,0,0,16,16.2,5,10,0,0,0,0,0.302823869,1,21,61.5,5
week1_0608,2296.111469,2,gch_green,0,26.5758427,4,4,0,0,7,6.5,0,0,1,1,1,60,0.318904371,1,12,14.33,1
week1_0608,2325.687312,0,highway_green,0,112.7796143,4,4.5,0,0,13,14.2,3,8.33,1,1,1,0,0.323012127,1,18,88.33,4
week1_0608,2441.466926,2,gch_green,0,26.5758427,5,5.7,0,0,9,9,0,0,5,4,3,59,0.339092629,1,19,13.75,3
week1_0608,2471.042769,0,highway_green,0,112.7796143,5,5.7,0,0,16,16.7,5,12.4,0,0,0,0,0.343200385,1,21,16.5,5
week1_0608,2586.822383,2,gch_green,0,26.5758427,2,2,0,0,10,9.5,0,0,2,2,1,10,0.359280887,1,14,18.33,1
week1_0608,2616.398226,0,highway_green,0,112.7796143,5,6,0,0,16,17.2,6,18,1,0.5,1,0,0.363388643,1,22,54.75,7
week1_0608,2732.17784,2,gch_green,0,26.5758427,3,3,0,0,10,9.5,0,0,4,3,3,46.33,0.379469144,1,17,13.14,3
week1_0608,2761.753683,0,highway_green,0,112.7796143,5,4.5,0,0,15,15.7,5,7.8,1,1,0,0,0.3835769,1,21,88.5,5
week1_0608,2877.533297,2,gch_green,0,26.5758427,2,1.5,0,0,10,9.5,0,0,2,2,2,37,0.399657402,1,14,13.67,2
week1_0608,2907.10914,0,highway_green,0,112.7796143,6,5.5,0,0,16,16.7,7,12.86,1,1,1,0,0.403765158,1,23,66.75,8
week1_0608,3022.888754,2,gch_green,0,26.5758427,4,4,0,0,7,7,0,0,4,3,3,60.33,0.41984566,1,15,13.83,3
week1_0608,3052.464597,0,highway_green,0,112.7796143,7,8.5,0,0,13,14.2,3,6.67,0,0,0,0,0.423953416,1,20,43,3
week1_0608,3168.244211,2,gch_green,0,26.5758427,6,6.2,0,0,8,8,0,0,1,1,1,5,0.440033918,1,15,16.17,1
week1_0608,3197.820054,0,highway_green,0,112.7796143,7,7.5,4,15.5,16,16.7,5,13,1,0.5,1,0,0.444141674,1,24,51.25,10
week1_0608,3313.599668,2,gch_green,0,26.5758427,4,4,0,0,10,9.5,0,0,4,3,3,41.67,0.460222176,1,18,13.25,3
week1_0608,3343.175511,0,highway_green,0,112.7796143,5,5,1,13,16,16.7,3,14.67,0,0,0,0,0.464329932,1,21,59,4
week1_0608,3458.955125,2,gch_green,0,26.5758427,3,3.5,0,0,9,9,0,0,1,1,1,57,0.480410434,1,13,13.12,1
week1_0608,3488.530968,0,highway_green,0,112.7796143,2,1.5,0,0,13,13.7,6,9.17,1,0.5,1,0,0.48451819,1,16,81.25,7
week1_0608,3604.310582,2,gch_green,0,26.5758427,4,4.5,0,0,7,6.5,0,0,10,11.4,7,83.14,0.500598692,1,21,10.67,7
week1_0608,3633.886425,0,highway_green,0,112.7796143,4,3.5,1,6,15,15.7,5,9,0,0,0,0,0.504706448,1,19,12.33,6
week1_0608,3749.666039,2,gch_green,0,26.5758427,5,5,0,0,10,9.5,1,2,1,1,1,8,0.52078695,1,16,18.29,2
week1_0608,3779.241882,0,highway_green,0,112.7796143,4,3.5,1,2,16,16.7,4,16.25,2,1,1,0,0.524894706,1,22,76.75,6
week1_0608,3895.021496,2,gch_green,0,26.5758427,5,4.5,0,0,9,8,0,0,3,2.5,3,68,0.540975208,1,17,14.57,3
week1_0608,3924.597339,0,highway_green,0,112.7796143,5,5,1,1,17,17.2,4,15.5,1,1,0,0,0.545082964,1,23,59.67,5
week1_0608,4040.376953,2,gch_green,0,26.5758427,4,4,0,0,8,8,0,0,3,2.5,2,39,0.561163466,1,15,13.29,2
week1_0608,4069.952796,0,highway_green,0,112.7796143,4,4.5,0,0,13,14.2,4,8.75,1,1,1,0,0.565271222,1,18,74.33,5
week1_0608,4185.73241,2,gch_green,0,26.5758427,4,4.7,0,0,8,7.5,0,0,3,2.5,2,67,0.581351724,1,15,16.71,2
week1_0608,4215.308253,0,highway_green,0,112.7796143,5,5.7,0,0,16,16.7,5,12.4,0,0,0,0,0.58545948,1,21,32.33,5
week1_0608,4331.087867,2,gch_green,0,26.5758427,2,2,0,0,10,9.5,0,0,2,1.5,2,9.5,0.601539982,1,14,15,2
week1_0608,4360.66371,0,highway_green,0,112.7796143,5,6,0,0,16,16.7,6,13.67,1,0.5,1,0,0.605647738,1,22,35.75,7
week1_0608,4476.443324,2,gch_green,0,26.5758427,3,2.5,0,0,11,10.5,1,1,3,2.5,2,29,0.621728239,1,17,17,3
week1_0608,4506.019167,0,highway_green,0,112.7796143,5,4.5,0,0,17,17.7,6,14.33,0,0,0,0,0.625835995,1,22,51.67,6
week1_0608,4621.798781,2,gch_green,0,26.5758427,2,1.5,0,0,9,9,0,0,2,1.5,2,47.5,0.641916497,1,13,13.5,2
week1_0608,4651.374624,0,highway_green,0,112.7796143,6,5.5,0,0,14,14.7,5,9.2,1,1,1,0,0.646024253,1,21,91,6
week1_0608,4767.154238,2,gch_green,0,26.5758427,5,5,0,0,7,6.5,0,0,4,3.5,2,91,0.662104755,1,16,16.75,2
week1_0608,4796.730081,0,highway_green,0,112.7796143,7,8,2,12,14,15.2,3,13,0,0,0,0,0.666212511,1,21,29.67,5
week1_0608,4912.509695,2,gch_green,0,26.5758427,6,6.2,0,0,8,8,1,1,3,2.5,2,20,0.682293013,1,17,14.91,3
week1_0608,4942.085538,0,highway_green,0,112.7796143,7,7.5,4,15.25,15,15.7,4,8.5,1,0.5,1,0,0.686400769,1,23,65.67,9
week1_0608,5057.865152,2,gch_green,0,26.5758427,4,4,0,0,10,9.5,0,0,3,2.5,2,57.5,0.702481271,1,17,12.67,2
week1_0608,5087.440995,0,highway_green,0,112.7796143,4,4,0,0,17,18.2,5,14.6,1,1,0,0,0.706589027,1,22,63.75,5
week1_0608,5203.220609,2,gch_green,0,26.5758427,3,3.5,0,0,10,10,0,0,3,2.5,3,51.67,0.722669529,1,16,14.86,3
week1_0608,5232.796452,0,highway_green,0,112.7796143,3,2.5,0,0,14,15.2,4,13.75,1,1.2,1,0,0.726777285,1,18,80.2,5
week1_0608,5348.576066,2,gch_green,0,26.5758427,4,4.5,0,0,9,9,0,0,5,5.5,4,79.75,0.742857787,1,18,14.4,4
week1_0608,5378.151909,0,highway_green,0,112.7796143,3,2.5,0,0,15,15.7,6,15.33,1,0.5,0,0,0.746965543,1,19,38.2,6
week1_0608,5493.931523,2,gch_green,0,26.5758427,5,5,0,0,10,9,1,1,2,2,2,47,0.763046045,1,17,17.5,3
week1_0608,5523.507366,0,highway_green,0,112.7796143,4,4,2,2,17,17.7,6,14.17,1,0.5,1,0,0.767153801,1,22,47.67,9
week1_0608,5639.28698,2,gch_green,0,26.5758427,5,4.5,0,0,9,8.5,0,0,3,2.5,2,30.5,0.783234303,1,17,12,2
week1_0608,5668.862823,0,highway_green,0,112.7796143,5,5,1,1,16,16.2,4,11.75,0,0,0,0,0.787342059,1,21,61,5
week1_0608,5784.642437,2,gch_green,0,26.5758427,4,4,0,0,7,6.5,0,0,1,1,1,58,0.803422561,1,12,13.83,1
week1_0608,5814.21828,0,highway_green,0,112.7796143,4,4.5,0,0,13,14.2,3,8,1,1,1,0,0.807530317,1,18,89.33,4
week1_0608,5929.997894,2,gch_green,0,26.5758427,3,3.2,0,0,9,9,0,0,5,4,2,88,0.823610819,1,17,14.25,2
week1_0608,5959.573737,0,highway_green,0,112.7796143,5,5.7,0,0,16,16.7,7,10.14,0,0,0,0,0.827718575,1,21,16,7
week1_0608,6075.353351,2,gch_green,0,26.5758427,2,2,0,0,10,9,1,2,1,1,1,9,0.843799077,1,13,17.67,2
week1_0608,6104.929194,0,highway_green,0,112.7796143,5,6,0,0,16,17.2,6,17,1,0.5,1,0,0.847906832,1,22,53.5,7
week1_0608,6220.708808,2,gch_green,0,26.5758427,2,1.5,0,0,10,9.5,0,0,4,3,3,45.33,0.863987334,1,16,10.67,3
week1_0608,6250.284651,0,highway_green,0,112.7796143,5,4.5,0,0,15,15.7,5,6,1,1,0,0,0.86809509,1,21,59.67,5
week1_0608,6366.064265,2,gch_green,0,26.5758427,2,1.5,0,0,8,7.5,0,0,2,2,2,38,0.884175592,1,12,13.5,2
week1_0608,6395.640108,0,highway_green,0,112.7796143,6,5.5,0,0,14,14.7,4,11,1,1,1,0,0.888283348,1,21,66.5,5
week1_0608,6511.419722,2,gch_green,0,26.5758427,5,5,0,0,7,7,0,0,4,3,3,60.33,0.90436385,1,16,15.43,3
week1_0608,6540.995565,0,highway_green,0,112.7796143,7,8,1,24,13,14.2,3,5,0,0,0,0,0.908471606,1,20,45.5,4
week1_0608,6656.775179,2,gch_green,0,26.5758427,6,6.2,0,0,9,9,1,1,1,1,1,11,0.924552108,1,16,16.69,2
week1_0608,6686.351022,0,highway_green,0,112.7796143,7,7.5,4,15.75,17,18.2,6,14.5,1,0.5,1,0,0.928659864,1,25,51.5,11
week1_0608,6802.130636,2,gch_green,0,26.5758427,4,4,0,0,10,9.5,0,0,4,3,3,42,0.944740366,1,18,12.78,3
week1_0608,6831.706479,0,highway_green,0,112.7796143,5,5,1,15,16,16.7,3,16.67,0,0,0,0,0.948848122,1,21,60.5,4
week1_0608,6947.486093,2,gch_green,0,26.5758427,3,3.5,0,0,9,9,0,0,1,1,1,55,0.964928624,1,13,13.75,1
week1_0608,6977.061936,0,highway_green,0,112.7796143,1,1,0,0,12,12,5,12.8,1,0.5,1,0,0.96903638,1,14,89,6
week1_0608,7092.84155,2,gch_green,0,26.5758427,0,0,0,0,0,0,0,0,1,0.5,0,0,0.985116882,1,1,0,0
week1_1113,18000,0,highway_green,0,112.7796143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,665,8
week1_1113,18122,2,gch_green,0,26.5758427,5,5.5,0,0,10,11,0,0,9,10.4,7,589,1,1,24,166,13
week1_1113,18151,0,highway_green,0,112.7796143,6,6.5,2,34,15,15.5,7,76,0,0,0,0,1,1,21,46,2
week1_1113,18272,2,gch_green,0,26.5758427,3,3.5,0,0,8,9,0,0,1,1,1,18,1,1,12,75,7
week1_1113,18301,0,highway_green,0,112.7796143,5,5,0,0,13,13.5,3,27,0,0,0,0,1,1,18,179,4
week1_1113,18422,2,gch_green,0,26.5758427,5,5,0,0,7,7,0,0,3,2,3,111,1,1,15,90,7
week1_1113,18451,0,highway_green,0,112.7796143,4,4,0,0,15,15.7,5,39,0,0,0,0,1,1,19,97,2
week1_1113,18572,2,gch_green,0,26.5758427,4,4.5,0,0,9,9.5,0,0,1,1,1,19,1,1,14,125,10
week1_1113,18601,0,highway_green,0,112.7796143,7,7.2,1,12,15,15.5,6,63,1,1,0,0,1,1,23,176,2
week1_1113,18722,2,gch_green,0,26.5758427,6,6.5,0,0,9,10.5,0,0,3,2.5,3,65,1,1,18,122,9
week1_1113,18751,0,highway_green,0,112.7796143,7,7.5,1,1,15,16,4,64,3,2,0,0,1,1,25,373,5
week1_1113,18872,2,gch_green,0,26.5758427,5,5,0,0,8,9,0,0,4,3.5,4,269,1,1,17,119,10
week1_1113,18901,0,highway_green,0,112.7796143,6,6,2,14,15,15.7,5,55,0,0,0,0,1,1,21,105,2
week1_1113,19022,2,gch_green,0,26.5758427,4,4,0,0,8,9,0,0,1,1,1,43,1,1,13,120,10
week1_1113,19051,0,highway_green,0,112.7796143,6,6,1,7,13,13.5,6,62,1,1,0,0,1,1,20,307,4
week1_1113,19172,2,gch_green,0,26.5758427,4,4,0,0,8,9,0,0,5,4,3,216,1,1,17,88,8
week1_1113,19201,0,highway_green,0,112.7796143,7,7.7,1,7,13,13.5,3,27,0,0,0,0,1,1,20,45,2
week1_1113,19322,2,gch_green,0,26.5758427,4,4,0,0,7,7,0,0,1,1,1,20,1,1,12,92,9
week1_1113,19351,0,highway_green,0,112.7796143,6,6,1,4,14,14.7,4,39,0,0,0,0,1,1,20,119,2
week1_1113,19472,2,gch_green,0,26.5758427,6,6.5,0,0,8,8.5,0,0,3,2,2,57,1,1,17,130,9
week1_1113,19501,0,highway_green,0,112.7796143,8,9,2,13,14,14.5,5,62,1,1,0,0,1,1,23,206,3
week1_1113,19622,2,gch_green,0,26.5758427,5,5,0,0,9,10.5,0,0,2,2,2,100,1,1,16,104,8
week1_1113,19651,0,highway_green,0,112.7796143,7,7.5,2,3,15,16,4,55,0,0,0,0,1,1,22,56,2
week1_1113,19772,2,gch_green,0,26.5758427,4,4,0,0,9,10,0,0,1,1,1,7,1,1,14,129,10
week1_1113,19801,0,highway_green,0,112.7796143,5,4.7,1,8,15,15.7,6,80,1,0.5,1,0,1,1,21,457,6
week1_1113,19922,2,gch_green,0,26.5758427,5,5,0,0,8,9,0,0,6,7.5,5,383,1,1,19,103,10
week1_1113,19951,0,highway_green,0,112.7796143,5,6,2,23,13,13.5,5,38,0,0,0,0,1,1,18,104,2
week1_1113,20072,2,gch_green,0,26.5758427,4,4,0,0,8,9,0,0,1,1,1,37,1,1,13,113,9
week1_1113,20101,0,highway_green,0,112.7796143,5,6,1,12,14,14.5,4,41,1,1,0,0,1,1,20,240,4
week1_1113,20222,2,gch_green,0,26.5758427,7,6.5,0,0,8,8,0,0,4,3,3,147,1,1,19,195,11
week1_1113,20251,0,highway_green,0,112.7796143,7,7.5,4,72,14,14.5,3,48,0,0,0,0,1,1,21,35,2
week1_1113,20372,2,gch_green,0,26.5758427,4,4.5,0,0,8,8.5,0,0,1,1,1,16,1,1,13,136,9
week1_1113,20401,0,highway_green,0,112.7796143,6,6.7,1,11,14,15,4,63,0,0,0,0,1,1,20,113,2
week1_1113,20522,2,gch_green,0,26.5758427,5,6,0,0,10,11.5,0,0,2,1.5,1,59,1,1,17,130,9
week1_1113,20551,0,highway_green,0,112.7796143,6,7.5,1,11,16,18,6,66,2,1.5,0,0,1,1,24,310,4
week1_1113,20672,2,gch_green,0,26.5758427,4,4.5,0,0,8,9,0,0,5,4.5,4,204,1,1,17,130,11
week1_1113,20701,0,highway_green,0,112.7796143,5,5.5,2,16,14,14.7,5,62,0,0,0,0,1,1,19,55,2
week1_1113,20822,2,gch_green,0,26.5758427,3,3.5,0,0,9,10,0,0,1,1,1,14,1,1,13,124,10
week1_1113,20851,0,highway_green,0,112.7796143,5,5.5,1,6,15,15.5,5,61,0,0,0,0,1,1,20,243,4
week1_1113,20972,2,gch_green,0,26.5758427,3,3.5,0,0,8,9,0,0,4,3,3,168,1,1,15,93,7
week1_1113,21001,0,highway_green,0,112.7796143,5,5.7,1,3,13,13.5,4,42,0,0,0,0,1,1,18,102,2
week1_1113,21122,2,gch_green,0,26.5758427,3,3.5,0,0,8,8,0,0,1,1,1,27,1,1,12,117,9
week1_1113,21151,0,highway_green,0,112.7796143,5,5.5,1,1,15,15.7,5,62,1,1,0,0,1,1,21,177,2
week1_1113,21272,2,gch_green,0,26.5758427,6,7,0,0,9,9.5,1,2,4,3,2,73,1,1,19,169,11
week1_1113,21301,0,highway_green,0,112.7796143,7,8.5,3,37,15,16,6,69,1,1,0,0,1,1,23,148,3
week1_1113,21422,2,gch_green,0,26.5758427,5,5.5,0,0,10,11.5,0,0,2,2,2,45,1,1,17,157,12
week1_1113,21451,0,highway_green,0,112.7796143,6,7,3,21,16,18,6,81,0,0,0,0,1,1,22,114,2
week1_1113,21572,2,gch_green,0,26.5758427,3,3.5,0,0,8,9,0,0,1,1,1,55,1,1,12,83,8
week1_1113,21601,0,highway_green,0,112.7796143,4,3.5,0,0,13,13.5,5,45,1,1,1,0,1,1,18,654,8
week1_1113,21722,2,gch_green,0,26.5758427,4,4.5,0,0,9,10,0,0,9,10.4,7,580,1,1,22,95,10
week1_1113,21751,0,highway_green,0,112.7796143,4,4,0,0,14,14.5,7,52,0,0,0,0,1,1,18,48,2
week1_1113,21872,2,gch_green,0,26.5758427,4,4.5,0,0,8,9,0,0,1,1,1,15,1,1,13,101,8
week1_1113,21901,0,highway_green,0,112.7796143,6,6.5,1,11,13,13.5,4,36,0,0,0,0,1,1,19,179,4
week1_1113,22022,2,gch_green,0,26.5758427,5,5,0,0,7,7,1,1,3,2,3,113,1,1,15,92,7
week1_1113,22051,0,highway_green,0,112.7796143,4,4,0,0,15,15.7,4,42,0,0,0,0,1,1,19,97,2
week1_1113,22172,2,gch_green,0,26.5758427,4,4.5,0,0,9,9.5,0,0,1,1,1,19,1,1,14,134,10
week1_1113,22201,0,highway_green,0,112.7796143,7,7.7,1,7,15,16,6,75,1,1,0,0,1,1,23,175,3
week1_1113,22322,2,gch_green,0,26.5758427,6,6.5,0,0,9,10.5,1,1,3,2.5,2,69,1,1,18,130,9
week1_1113,22351,0,highway_green,0,112.7796143,7,8,1,11,15,17,4,63,3,2,1,2,1,1,25,366,4
week1_1113,22472,2,gch_green,0,26.5758427,5,5,0,0,8,9,0,0,4,3.5,4,258,1,1,17,123,10
week1_1113,22501,0,highway_green,0,112.7796143,6,6,2,17,15,15.7,4,50,0,0,0,0,1,1,21,110,2
week1_1113,22622,2,gch_green,0,26.5758427,4,4,0,0,9,10,2,2,1,1,1,47,1,1,14,150,11
week1_1113,22651,0,highway_green,0,112.7796143,6,6,1,7,14,14.5,6,81,1,1,0,0,1,1,21,307,4
week1_1113,22772,2,gch_green,0,26.5758427,4,4,0,0,8,9,0,0,5,4,3,216,1,1,17,93,8
week1_1113,22801,0,highway_green,0,112.7796143,6,6.2,1,6,13,13.5,4,36,0,0,0,0,1,1,19,42,2
week1_1113,22922,2,gch_green,0,26.5758427,4,4,0,0,9,9,0,0,1,1,1,22,1,1,14,111,9
week1_1113,22951,0,highway_green,0,112.7796143,7,7.5,1,3,15,15.7,6,58,0,0,0,0,1,1,22,118,2
week1_1113,23072,2,gch_green,0,26.5758427,6,6.5,0,0,9,9.5,0,0,3,2,3,56,1,1,18,135,9
week1_1113,23101,0,highway_green,0,112.7796143,8,8,0,0,15,16,6,89,1,1,0,0,1,1,24,211,3
week1_1113,23222,2,gch_green,0,26.5758427,5,5,0,0,10,11.5,0,0,2,2,2,103,1,1,17,127,8
week1_1113,23251,0,highway_green,0,112.7796143,6,6,3,7,17,19,6,75,1,1,0,0,1,1,24,178,3
week1_1113,23372,2,gch_green,0,26.5758427,4,4,0,0,9,10,0,0,2,2,2,66,1,1,15,119,10
week1_1113,23401,0,highway_green,0,112.7796143,6,6.2,1,8,15,15.7,7,74,1,0.5,1,0,1,1,22,452,6
week1_1113,23522,2,gch_green,0,26.5758427,5,5,0,0,8,9,0,0,7,8,5,379,1,1,20,101,10
week1_1113,23551,0,highway_green,0,112.7796143,5,6,2,24,13,13.5,5,38,0,0,0,0,1,1,18,105,2
week1_1113,23672,2,gch_green,0,26.5758427,4,4,0,0,8,9,0,0,1,1,1,38,1,1,13,110,9
week1_1113,23701,0,highway_green,0,112.7796143,5,6,1,12,14,14.5,4,42,1,1,0,0,1,1,20,243,4
week1_1113,23822,2,gch_green,0,26.5758427,8,7.5,0,0,7,7,0,0,4,3,3,146,1,1,19,130,10
week1_1113,23851,0,highway_green,0,112.7796143,6,7,3,43,13,13.5,4,32,0,0,0,0,1,1,19,37,2
week1_1113,23972,2,gch_green,0,26.5758427,4,4.5,0,0,8,8.5,0,0,1,1,1,20,1,1,13,137,9
week1_1113,24001,0,highway_green,0,112.7796143,6,6.7,1,9,14,15,4,61,0,0,0,0,1,1,20,112,2
week1_1113,24122,2,gch_green,0,26.5758427,5,6,0,0,10,11.5,0,0,2,1.5,1,58,1,1,17,120,11
week1_1113,24151,0,highway_green,0,112.7796143,6,7.5,1,12,16,18,6,61,2,1.5,0,0,1,1,24,315,4
week1_1113,24272,2,gch_green,0,26.5758427,4,4.5,0,0,8,9,0,0,4,4,4,208,1,1,16,137,11
week1_1113,24301,0,highway_green,0,112.7796143,5,5.5,2,18,14,14.7,6,64,0,0,0,0,1,1,19,49,2
week1_1113,24422,2,gch_green,0,26.5758427,3,3.5,0,0,9,10,0,0,1,1,1,11,1,1,13,121,10
week1_1113,24451,0,highway_green,0,112.7796143,5,5.5,0,0,15,15.5,6,65,0,0,0,0,1,1,20,244,4
week1_1113,24572,2,gch_green,0,26.5758427,4,4.5,0,0,10,11,0,0,4,3,3,167,1,1,18,126,10
week1_1113,24601,0,highway_green,0,112.7796143,5,5.7,1,5,14,14.5,6,71,0,0,0,0,1,1,19,103,2
week1_1113,24722,2,gch_green,0,26.5758427,3,3.5,0,0,7,7,0,0,1,1,1,30,1,1,11,93,6
week1_1113,24751,0,highway_green,0,112.7796143,5,5.5,1,3,14,14.7,4,34,1,1,0,0,1,1,20,180,2
week1_1113,24872,2,gch_green,0,26.5758427,5,6,0,0,8,8.5,0,0,4,3,2,75,1,1,17,115,9
week1_1113,24901,0,highway_green,0,112.7796143,7,8.5,1,9,15,15.5,5,52,1,1,0,0,1,1,23,152,3
week1_1113,25022,2,gch_green,0,26.5758427,4,4.5,0,0,9,10.5,0,0,2,2,2,43,1,1,15,116,10
week1_1113,25051,0,highway_green,0,112.7796143,5,5.5,2,7,15,17,5,65,0,0,0,0,1,1,20,112,2
week1_1113,25172,2,gch_green,0,26.5758427,3,3.5,0,0,8,9,0,0,1,1,1,55,1,1,12,90,8
week1_1113,25201,0,highway_green,0,112.7796143,3,3,0,0,13,15,5,47,1,1,1,0,1,1,17,190,2
week1_1113,25322,2,gch_green,0,26.5758427,0,0,0,0,0,0,0,0,1,1,1,97,1,1,1,0,0
week1_1618,36000,0,highway_green,0,112.7796143,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,763,11
week1_1618,36122,2,gch_green,0,26.5758427,3,3,0,0,11,11,0,0,11,12.4,10,697,1,1,25,110,10
week1_1618,36151,0,highway_green,0,112.7796143,5,5,0,0,17,17.2,6,65,3,3,2,2,1,1,25,461,6
week1_1618,36272,2,gch_green,0,26.5758427,5,5.5,0,0,11,12,0,0,6,6,6,359,1,1,22,187,11
week1_1618,36301,0,highway_green,0,112.7796143,7,8,1,3,18,18.7,8,125,1,1,1,0,1,1,26,274,4
week1_1618,36422,2,gch_green,0,26.5758427,5,4.5,0,0,10,11.5,0,0,5,5,4,190,1,1,20,150,11
week1_1618,36451,0,highway_green,0,112.7796143,6,6.5,1,8,19,20.7,6,81,1,1,1,0,1,1,26,248,5
week1_1618,36572,2,gch_green,0,26.5758427,3,3.5,0,0,11,12,0,0,5,4.5,5,164,1,1,19,118,11
week1_1618,36601,0,highway_green,0,112.7796143,7,8,0,0,17,18.2,8,59,1,1,1,0,1,1,25,360,5
week1_1618,36722,2,gch_green,0,26.5758427,6,6.2,0,0,10,11,0,0,6,5.5,5,278,1,1,22,76,7
week1_1618,36751,0,highway_green,0,112.7796143,6,6.2,0,0,18,18.7,5,40,1,1,1,0,1,1,25,216,4
week1_1618,36872,2,gch_green,0,26.5758427,5,5,0,0,12,13,0,0,4,4,4,135,1,1,21,157,11
week1_1618,36901,0,highway_green,0,112.7796143,7,8,1,10,19,20.7,8,97,1,1,1,0,1,1,27,271,4
